"command_id","tag_name"
"sqlmap-dump-table","SQLMAP"
"sqlmap-dump-table","SQL_INJECTION"
"sqlmap-dump-table","WEB"
"curl-wordpress-version-feed","WEB"
"curl-wordpress-version-feed","WORDPRESS"
"curl-wordpress-version-feed","CMS_ENUM"
"curl-wordpress-version-feed","VERSION_DETECTION"
"curl-wordpress-version-feed","CURL"
"ps-reverse-shell-base64","POWERSHELL"
"ps-reverse-shell-base64","REVERSE_SHELL"
"ps-reverse-shell-base64","BASE64"
"ps-reverse-shell-base64","POST_EXPLOIT"
"ps-reverse-shell-base64","OSCP:HIGH"
"ps-reverse-shell-encoder-python","PYTHON"
"ps-reverse-shell-encoder-python","POWERSHELL"
"ps-reverse-shell-encoder-python","REVERSE_SHELL"
"ps-reverse-shell-encoder-python","PAYLOAD_GENERATION"
"ps-reverse-shell-encoder-python","BASE64"
"ps-reverse-shell-encoder-python","OSCP:HIGH"
"powerview-get-netdomain","ACTIVE_DIRECTORY"
"powerview-get-netdomain","ENUMERATION"
"powerview-get-netdomain","POWERVIEW"
"powerview-get-netdomain","DOMAIN"
"powerview-get-netdomain","STARTER"
"powerview-get-netdomain","OSCP:HIGH"
"powerview-get-netdomaincontroller","ACTIVE_DIRECTORY"
"powerview-get-netdomaincontroller","ENUMERATION"
"powerview-get-netdomaincontroller","POWERVIEW"
"powerview-get-netdomaincontroller","DOMAIN_CONTROLLER"
"powerview-get-netdomaincontroller","OSCP:HIGH"
"powerview-get-netuser","ACTIVE_DIRECTORY"
"powerview-get-netuser","ENUMERATION"
"powerview-get-netuser","POWERVIEW"
"powerview-get-netuser","USERS"
"powerview-get-netuser","STARTER"
"powerview-get-netuser","OSCP:HIGH"
"powerview-get-netuser-filter","ACTIVE_DIRECTORY"
"powerview-get-netuser-filter","ENUMERATION"
"powerview-get-netuser-filter","POWERVIEW"
"powerview-get-netuser-filter","USERS"
"powerview-get-netuser-filter","OSCP:HIGH"
"powerview-get-netuser-spn","ACTIVE_DIRECTORY"
"powerview-get-netuser-spn","ENUMERATION"
"powerview-get-netuser-spn","POWERVIEW"
"powerview-get-netuser-spn","KERBEROASTING"
"powerview-get-netuser-spn","SPN"
"powerview-get-netuser-spn","SERVICE_ACCOUNTS"
"powerview-get-netuser-spn","OSCP:HIGH"
"powerview-get-netgroup","ACTIVE_DIRECTORY"
"powerview-get-netgroup","ENUMERATION"
"powerview-get-netgroup","POWERVIEW"
"powerview-get-netgroup","GROUPS"
"powerview-get-netgroup","STARTER"
"powerview-get-netgroup","OSCP:HIGH"
"powerview-get-netgroup-specific","ACTIVE_DIRECTORY"
"powerview-get-netgroup-specific","ENUMERATION"
"powerview-get-netgroup-specific","POWERVIEW"
"powerview-get-netgroup-specific","GROUPS"
"powerview-get-netgroup-specific","OSCP:HIGH"
"powerview-get-netgroupmember","ACTIVE_DIRECTORY"
"powerview-get-netgroupmember","ENUMERATION"
"powerview-get-netgroupmember","POWERVIEW"
"powerview-get-netgroupmember","GROUPS"
"powerview-get-netgroupmember","OSCP:HIGH"
"powerview-get-netcomputer","ACTIVE_DIRECTORY"
"powerview-get-netcomputer","ENUMERATION"
"powerview-get-netcomputer","POWERVIEW"
"powerview-get-netcomputer","COMPUTERS"
"powerview-get-netcomputer","OSCP:HIGH"
"powerview-get-netou","ACTIVE_DIRECTORY"
"powerview-get-netou","ENUMERATION"
"powerview-get-netou","POWERVIEW"
"powerview-get-netou","ORGANIZATIONAL_UNITS"
"powerview-get-netou","OSCP:MEDIUM"
"powerview-get-netgpo","ACTIVE_DIRECTORY"
"powerview-get-netgpo","ENUMERATION"
"powerview-get-netgpo","POWERVIEW"
"powerview-get-netgpo","GPO"
"powerview-get-netgpo","GROUP_POLICY"
"powerview-get-netgpo","OSCP:MEDIUM"
"powerview-get-netforest","ACTIVE_DIRECTORY"
"powerview-get-netforest","ENUMERATION"
"powerview-get-netforest","POWERVIEW"
"powerview-get-netforest","FOREST"
"powerview-get-netforest","OSCP:MEDIUM"
"powerview-get-netuser-all","ACTIVE_DIRECTORY"
"powerview-get-netuser-all","ENUMERATION"
"powerview-get-netuser-all","POWERVIEW"
"powerview-get-netuser-all","USERS"
"powerview-get-netuser-all","OSCP:HIGH"
"powerview-get-netcomputer-all","ACTIVE_DIRECTORY"
"powerview-get-netcomputer-all","ENUMERATION"
"powerview-get-netcomputer-all","POWERVIEW"
"powerview-get-netcomputer-all","COMPUTERS"
"powerview-get-netcomputer-all","OSCP:MEDIUM"
"powerview-get-netcomputer-ping","ACTIVE_DIRECTORY"
"powerview-get-netcomputer-ping","ENUMERATION"
"powerview-get-netcomputer-ping","POWERVIEW"
"powerview-get-netcomputer-ping","COMPUTERS"
"powerview-get-netcomputer-ping","LIVE_HOSTS"
"powerview-get-netcomputer-ping","OSCP:MEDIUM"
"powerview-get-netgroup-recursive","ACTIVE_DIRECTORY"
"powerview-get-netgroup-recursive","ENUMERATION"
"powerview-get-netgroup-recursive","POWERVIEW"
"powerview-get-netgroup-recursive","GROUPS"
"powerview-get-netgroup-recursive","DOMAIN_ADMINS"
"powerview-get-netgroup-recursive","OSCP:HIGH"
"ps-get-current-domain","ACTIVE_DIRECTORY"
"ps-get-current-domain","ENUMERATION"
"ps-get-current-domain","POWERSHELL"
"ps-get-current-domain","LDAP"
"ps-get-current-domain",".NET"
"ps-get-current-domain","DOMAIN"
"ps-get-current-domain","STARTER"
"ps-get-current-domain","OSCP:HIGH"
"ps-get-pdc","ACTIVE_DIRECTORY"
"ps-get-pdc","ENUMERATION"
"ps-get-pdc","POWERSHELL"
"ps-get-pdc","LDAP"
"ps-get-pdc",".NET"
"ps-get-pdc","DOMAIN_CONTROLLER"
"ps-get-pdc","OSCP:HIGH"
"ps-get-distinguished-name","ACTIVE_DIRECTORY"
"ps-get-distinguished-name","ENUMERATION"
"ps-get-distinguished-name","POWERSHELL"
"ps-get-distinguished-name","LDAP"
"ps-get-distinguished-name","ADSI"
"ps-get-distinguished-name","OSCP:HIGH"
"ps-build-ldap-path","ACTIVE_DIRECTORY"
"ps-build-ldap-path","ENUMERATION"
"ps-build-ldap-path","POWERSHELL"
"ps-build-ldap-path","LDAP"
"ps-build-ldap-path","OSCP:HIGH"
"ps-directorysearcher-users","ACTIVE_DIRECTORY"
"ps-directorysearcher-users","ENUMERATION"
"ps-directorysearcher-users","POWERSHELL"
"ps-directorysearcher-users","LDAP"
"ps-directorysearcher-users",".NET"
"ps-directorysearcher-users","USERS"
"ps-directorysearcher-users","OSCP:HIGH"
"ps-directorysearcher-groups","ACTIVE_DIRECTORY"
"ps-directorysearcher-groups","ENUMERATION"
"ps-directorysearcher-groups","POWERSHELL"
"ps-directorysearcher-groups","LDAP"
"ps-directorysearcher-groups",".NET"
"ps-directorysearcher-groups","GROUPS"
"ps-directorysearcher-groups","OSCP:HIGH"
"ps-directorysearcher-computers","ACTIVE_DIRECTORY"
"ps-directorysearcher-computers","ENUMERATION"
"ps-directorysearcher-computers","POWERSHELL"
"ps-directorysearcher-computers","LDAP"
"ps-directorysearcher-computers",".NET"
"ps-directorysearcher-computers","COMPUTERS"
"ps-directorysearcher-computers","OSCP:HIGH"
"ps-ldapsearch-function","ACTIVE_DIRECTORY"
"ps-ldapsearch-function","ENUMERATION"
"ps-ldapsearch-function","POWERSHELL"
"ps-ldapsearch-function","LDAP"
"ps-ldapsearch-function","FUNCTION"
"ps-ldapsearch-function","REUSABLE"
"ps-ldapsearch-function","OSCP:HIGH"
"ps-ldapsearch-users","ACTIVE_DIRECTORY"
"ps-ldapsearch-users","ENUMERATION"
"ps-ldapsearch-users","USERS"
"ps-ldapsearch-users","LDAP"
"ps-ldapsearch-users","POWERSHELL"
"ps-ldapsearch-users","OSCP:HIGH"
"ps-ldapsearch-computers","ACTIVE_DIRECTORY"
"ps-ldapsearch-computers","ENUMERATION"
"ps-ldapsearch-computers","COMPUTERS"
"ps-ldapsearch-computers","LDAP"
"ps-ldapsearch-computers","POWERSHELL"
"ps-ldapsearch-computers","OSCP:MEDIUM"
"ps-ldapsearch-groups","ACTIVE_DIRECTORY"
"ps-ldapsearch-groups","ENUMERATION"
"ps-ldapsearch-groups","GROUPS"
"ps-ldapsearch-groups","LDAP"
"ps-ldapsearch-groups","POWERSHELL"
"ps-ldapsearch-groups","OSCP:MEDIUM"
"ps-ldapsearch-spns","ACTIVE_DIRECTORY"
"ps-ldapsearch-spns","ENUMERATION"
"ps-ldapsearch-spns","SPN"
"ps-ldapsearch-spns","KERBEROASTING"
"ps-ldapsearch-spns","LDAP"
"ps-ldapsearch-spns","POWERSHELL"
"ps-ldapsearch-spns","OSCP:HIGH"
"ps-ldapsearch-admins","ACTIVE_DIRECTORY"
"ps-ldapsearch-admins","ENUMERATION"
"ps-ldapsearch-admins","PRIVILEGED_ACCOUNTS"
"ps-ldapsearch-admins","LDAP"
"ps-ldapsearch-admins","POWERSHELL"
"ps-ldapsearch-admins","OSCP:HIGH"
"powerview-get-netsession","ACTIVE_DIRECTORY"
"powerview-get-netsession","ENUMERATION"
"powerview-get-netsession","POWERVIEW"
"powerview-get-netsession","SESSIONS"
"powerview-get-netsession","LATERAL_MOVEMENT"
"powerview-get-netsession","OSCP:HIGH"
"powerview-get-netloggedon","ACTIVE_DIRECTORY"
"powerview-get-netloggedon","ENUMERATION"
"powerview-get-netloggedon","POWERVIEW"
"powerview-get-netloggedon","SESSIONS"
"powerview-get-netloggedon","LATERAL_MOVEMENT"
"powerview-get-netloggedon","OSCP:HIGH"
"powerview-find-localadminaccess","ACTIVE_DIRECTORY"
"powerview-find-localadminaccess","ENUMERATION"
"powerview-find-localadminaccess","POWERVIEW"
"powerview-find-localadminaccess","LATERAL_MOVEMENT"
"powerview-find-localadminaccess","PRIVESC"
"powerview-find-localadminaccess","OSCP:HIGH"
"powerview-find-domainshare","ACTIVE_DIRECTORY"
"powerview-find-domainshare","ENUMERATION"
"powerview-find-domainshare","POWERVIEW"
"powerview-find-domainshare","SHARES"
"powerview-find-domainshare","OSCP:HIGH"
"powerview-find-domainshare-accessible","ACTIVE_DIRECTORY"
"powerview-find-domainshare-accessible","ENUMERATION"
"powerview-find-domainshare-accessible","POWERVIEW"
"powerview-find-domainshare-accessible","SHARES"
"powerview-find-domainshare-accessible","OSCP:HIGH"
"sysinternals-psloggedon","ACTIVE_DIRECTORY"
"sysinternals-psloggedon","ENUMERATION"
"sysinternals-psloggedon","SYSINTERNALS"
"sysinternals-psloggedon","SESSIONS"
"sysinternals-psloggedon","LATERAL_MOVEMENT"
"sysinternals-psloggedon","OSCP:HIGH"
"net-view-shares","ACTIVE_DIRECTORY"
"net-view-shares","ENUMERATION"
"net-view-shares","SHARES"
"net-view-shares","LEGACY"
"net-view-shares","OSCP:HIGH"
"test-share-access","ACTIVE_DIRECTORY"
"test-share-access","ENUMERATION"
"test-share-access","SHARES"
"test-share-access","OSCP:HIGH"
"search-share-files","ACTIVE_DIRECTORY"
"search-share-files","ENUMERATION"
"search-share-files","SHARES"
"search-share-files","CREDENTIALS"
"search-share-files","OSCP:HIGH"
"gpp-password-decrypt","ACTIVE_DIRECTORY"
"gpp-password-decrypt","ENUMERATION"
"gpp-password-decrypt","GPP"
"gpp-password-decrypt","CREDENTIALS"
"gpp-password-decrypt","PASSWORDS"
"gpp-password-decrypt","OSCP:HIGH"
"powerview-find-domainshare-exclude","ACTIVE_DIRECTORY"
"powerview-find-domainshare-exclude","ENUMERATION"
"powerview-find-domainshare-exclude","SHARES"
"powerview-find-domainshare-exclude","POWERVIEW"
"powerview-find-domainshare-exclude","LATERAL_MOVEMENT"
"powerview-find-domainshare-exclude","OSCP:HIGH"
"psloggedon","ACTIVE_DIRECTORY"
"psloggedon","ENUMERATION"
"psloggedon","SESSIONS"
"psloggedon","SYSINTERNALS"
"psloggedon","LATERAL_MOVEMENT"
"psloggedon","OSCP:MEDIUM"
"gpp-password-files","ACTIVE_DIRECTORY"
"gpp-password-files","ENUMERATION"
"gpp-password-files","GPP"
"gpp-password-files","PASSWORDS"
"gpp-password-files","SYSVOL"
"gpp-password-files","OSCP:HIGH"
"gpp-password-files","QUICK_WIN"
"keepass2john-extract","HASH_FORMATTING"
"keepass2john-extract","KEEPASS"
"keepass2john-extract","PASSWORD_MANAGER"
"keepass2john-extract","JOHN"
"keepass2john-extract","OSCP:HIGH"
"ssh2john-extract","HASH_FORMATTING"
"ssh2john-extract","SSH"
"ssh2john-extract","PRIVATE_KEY"
"ssh2john-extract","JOHN"
"ssh2john-extract","OSCP:HIGH"
"zip2john-extract","HASH_FORMATTING"
"zip2john-extract","ZIP"
"zip2john-extract","ARCHIVE"
"zip2john-extract","JOHN"
"zip2john-extract","OSCP:MEDIUM"
"rar2john-extract","HASH_FORMATTING"
"rar2john-extract","RAR"
"rar2john-extract","ARCHIVE"
"rar2john-extract","JOHN"
"rar2john-extract","OSCP:MEDIUM"
"office2john-extract","HASH_FORMATTING"
"office2john-extract","OFFICE"
"office2john-extract","DOCUMENT"
"office2john-extract","JOHN"
"office2john-extract","OSCP:MEDIUM"
"hash-identifier","HASH_IDENTIFICATION"
"hash-identifier","HASH_TYPE"
"hash-identifier","ANALYSIS"
"hash-identifier","OSCP:MEDIUM"
"hashid","HASH_IDENTIFICATION"
"hashid","HASH_TYPE"
"hashid","HASHCAT"
"hashid","JOHN"
"hashid","OSCP:HIGH"
"pdf2john-extract","HASH_FORMATTING"
"pdf2john-extract","PDF"
"pdf2john-extract","DOCUMENT"
"pdf2john-extract","JOHN"
"pdf2john-extract","OSCP:LOW"
"python-hash-generator","HASH_GENERATION"
"python-hash-generator","TESTING"
"python-hash-generator","MD5"
"python-hash-generator","VERIFICATION"
"python-hash-generator","OSCP:LOW"
"base64-decode-hash","DECODING"
"base64-decode-hash","BASE64"
"base64-decode-hash","HASH_FORMATTING"
"base64-decode-hash","OSCP:LOW"
"net-user-domain-list","ACTIVE_DIRECTORY"
"net-user-domain-list","ENUMERATION"
"net-user-domain-list","DOMAIN"
"net-user-domain-list","USERS"
"net-user-domain-list","LEGACY"
"net-user-domain-list","STARTER"
"net-user-domain-list","OSCP:HIGH"
"net-user-domain-detail","ACTIVE_DIRECTORY"
"net-user-domain-detail","ENUMERATION"
"net-user-domain-detail","DOMAIN"
"net-user-domain-detail","USERS"
"net-user-domain-detail","LEGACY"
"net-user-domain-detail","OSCP:HIGH"
"net-group-domain-list","ACTIVE_DIRECTORY"
"net-group-domain-list","ENUMERATION"
"net-group-domain-list","DOMAIN"
"net-group-domain-list","GROUPS"
"net-group-domain-list","LEGACY"
"net-group-domain-list","STARTER"
"net-group-domain-list","OSCP:HIGH"
"net-group-domain-members","ACTIVE_DIRECTORY"
"net-group-domain-members","ENUMERATION"
"net-group-domain-members","DOMAIN"
"net-group-domain-members","GROUPS"
"net-group-domain-members","LEGACY"
"net-group-domain-members","OSCP:HIGH"
"net-accounts-domain","ACTIVE_DIRECTORY"
"net-accounts-domain","ENUMERATION"
"net-accounts-domain","DOMAIN"
"net-accounts-domain","PASSWORD_POLICY"
"net-accounts-domain","LEGACY"
"net-accounts-domain","OSCP:HIGH"
"setspn-list-user","ACTIVE_DIRECTORY"
"setspn-list-user","ENUMERATION"
"setspn-list-user","SPN"
"setspn-list-user","KERBEROASTING"
"setspn-list-user","SERVICE_ACCOUNTS"
"setspn-list-user","OSCP:HIGH"
"setspn-query-all","ACTIVE_DIRECTORY"
"setspn-query-all","ENUMERATION"
"setspn-query-all","SPN"
"setspn-query-all","KERBEROASTING"
"setspn-query-all","SERVICE_ACCOUNTS"
"setspn-query-all","DISCOVERY"
"setspn-query-all","OSCP:HIGH"
"dsquery-user","ACTIVE_DIRECTORY"
"dsquery-user","ENUMERATION"
"dsquery-user","DOMAIN"
"dsquery-user","USERS"
"dsquery-user","LEGACY"
"dsquery-user","OSCP:MEDIUM"
"dsquery-computer","ACTIVE_DIRECTORY"
"dsquery-computer","ENUMERATION"
"dsquery-computer","DOMAIN"
"dsquery-computer","COMPUTERS"
"dsquery-computer","LEGACY"
"dsquery-computer","OSCP:MEDIUM"
"dsquery-group","ACTIVE_DIRECTORY"
"dsquery-group","ENUMERATION"
"dsquery-group","DOMAIN"
"dsquery-group","GROUPS"
"dsquery-group","LEGACY"
"dsquery-group","OSCP:MEDIUM"
"net-group-domain-admins","ACTIVE_DIRECTORY"
"net-group-domain-admins","ENUMERATION"
"net-group-domain-admins","DOMAIN_ADMINS"
"net-group-domain-admins","GROUPS"
"net-group-domain-admins","LEGACY"
"net-group-domain-admins","OSCP:HIGH"
"net-group-domain-computers","ACTIVE_DIRECTORY"
"net-group-domain-computers","ENUMERATION"
"net-group-domain-computers","COMPUTERS"
"net-group-domain-computers","LEGACY"
"net-group-domain-computers","OSCP:MEDIUM"
"net-domain-controllers","ACTIVE_DIRECTORY"
"net-domain-controllers","ENUMERATION"
"net-domain-controllers","DOMAIN_CONTROLLERS"
"net-domain-controllers","LEGACY"
"net-domain-controllers","OSCP:HIGH"
"setspn-list-all","ACTIVE_DIRECTORY"
"setspn-list-all","ENUMERATION"
"setspn-list-all","SPN"
"setspn-list-all","KERBEROASTING"
"setspn-list-all","LEGACY"
"setspn-list-all","OSCP:HIGH"
"dsquery-users","ACTIVE_DIRECTORY"
"dsquery-users","ENUMERATION"
"dsquery-users","USERS"
"dsquery-users","DSQUERY"
"dsquery-users","LEGACY"
"dsquery-users","OSCP:MEDIUM"
"dsquery-computers","ACTIVE_DIRECTORY"
"dsquery-computers","ENUMERATION"
"dsquery-computers","COMPUTERS"
"dsquery-computers","DSQUERY"
"dsquery-computers","LEGACY"
"dsquery-computers","OSCP:MEDIUM"
"dsquery-admins","ACTIVE_DIRECTORY"
"dsquery-admins","ENUMERATION"
"dsquery-admins","DOMAIN_ADMINS"
"dsquery-admins","DSQUERY"
"dsquery-admins","OSCP:HIGH"
"dsquery-domain-controllers","ACTIVE_DIRECTORY"
"dsquery-domain-controllers","ENUMERATION"
"dsquery-domain-controllers","DOMAIN_CONTROLLERS"
"dsquery-domain-controllers","DSQUERY"
"dsquery-domain-controllers","OSCP:HIGH"
"powerview-get-objectacl","ACTIVE_DIRECTORY"
"powerview-get-objectacl","ENUMERATION"
"powerview-get-objectacl","POWERVIEW"
"powerview-get-objectacl","ACL"
"powerview-get-objectacl","PERMISSIONS"
"powerview-get-objectacl","OSCP:HIGH"
"powerview-get-objectacl-genericall","ACTIVE_DIRECTORY"
"powerview-get-objectacl-genericall","ENUMERATION"
"powerview-get-objectacl-genericall","POWERVIEW"
"powerview-get-objectacl-genericall","ACL"
"powerview-get-objectacl-genericall","PERMISSIONS"
"powerview-get-objectacl-genericall","GENERICALL"
"powerview-get-objectacl-genericall","PRIVESC"
"powerview-get-objectacl-genericall","OSCP:HIGH"
"powerview-convert-sidtoname","ACTIVE_DIRECTORY"
"powerview-convert-sidtoname","ENUMERATION"
"powerview-convert-sidtoname","POWERVIEW"
"powerview-convert-sidtoname","SID"
"powerview-convert-sidtoname","OSCP:HIGH"
"powerview-get-objectacl-writedacl","ACTIVE_DIRECTORY"
"powerview-get-objectacl-writedacl","ENUMERATION"
"powerview-get-objectacl-writedacl","POWERVIEW"
"powerview-get-objectacl-writedacl","ACL"
"powerview-get-objectacl-writedacl","PERMISSIONS"
"powerview-get-objectacl-writedacl","WRITEDACL"
"powerview-get-objectacl-writedacl","PRIVESC"
"powerview-get-objectacl-writedacl","OSCP:HIGH"
"powerview-get-objectacl-forcechangepassword","ACTIVE_DIRECTORY"
"powerview-get-objectacl-forcechangepassword","ENUMERATION"
"powerview-get-objectacl-forcechangepassword","POWERVIEW"
"powerview-get-objectacl-forcechangepassword","ACL"
"powerview-get-objectacl-forcechangepassword","PERMISSIONS"
"powerview-get-objectacl-forcechangepassword","PASSWORD_RESET"
"powerview-get-objectacl-forcechangepassword","PRIVESC"
"powerview-get-objectacl-forcechangepassword","OSCP:HIGH"
"powerview-get-objectacl-writeowner","ACTIVE_DIRECTORY"
"powerview-get-objectacl-writeowner","ENUMERATION"
"powerview-get-objectacl-writeowner","POWERVIEW"
"powerview-get-objectacl-writeowner","ACL"
"powerview-get-objectacl-writeowner","PERMISSIONS"
"powerview-get-objectacl-writeowner","WRITEOWNER"
"powerview-get-objectacl-writeowner","PRIVESC"
"powerview-get-objectacl-writeowner","OSCP:HIGH"
"powerview-find-interestingdomainacl","ACTIVE_DIRECTORY"
"powerview-find-interestingdomainacl","ENUMERATION"
"powerview-find-interestingdomainacl","POWERVIEW"
"powerview-find-interestingdomainacl","ACL"
"powerview-find-interestingdomainacl","PERMISSIONS"
"powerview-find-interestingdomainacl","AUTOMATED"
"powerview-find-interestingdomainacl","PRIVESC"
"powerview-find-interestingdomainacl","OSCP:HIGH"
"powerview-get-pathacl","ACTIVE_DIRECTORY"
"powerview-get-pathacl","ENUMERATION"
"powerview-get-pathacl","POWERVIEW"
"powerview-get-pathacl","SHARES"
"powerview-get-pathacl","PERMISSIONS"
"powerview-get-pathacl","OSCP:MEDIUM"
"powerview-get-objectacl-user","ACTIVE_DIRECTORY"
"powerview-get-objectacl-user","ENUMERATION"
"powerview-get-objectacl-user","POWERVIEW"
"powerview-get-objectacl-user","ACL"
"powerview-get-objectacl-user","PERMISSIONS"
"powerview-get-objectacl-user","OSCP:HIGH"
"powerview-get-objectacl-group","ACTIVE_DIRECTORY"
"powerview-get-objectacl-group","ENUMERATION"
"powerview-get-objectacl-group","POWERVIEW"
"powerview-get-objectacl-group","ACL"
"powerview-get-objectacl-group","GROUPS"
"powerview-get-objectacl-group","OSCP:HIGH"
"powerview-get-netcomputer-os","ACTIVE_DIRECTORY"
"powerview-get-netcomputer-os","ENUMERATION"
"powerview-get-netcomputer-os","POWERVIEW"
"powerview-get-netcomputer-os","OS_VERSION"
"powerview-get-netcomputer-os","COMPUTERS"
"powerview-get-netcomputer-os","OSCP:HIGH"
"powerview-get-netcomputer-os-filter","ACTIVE_DIRECTORY"
"powerview-get-netcomputer-os-filter","ENUMERATION"
"powerview-get-netcomputer-os-filter","POWERVIEW"
"powerview-get-netcomputer-os-filter","OS_VERSION"
"powerview-get-netcomputer-os-filter","FILTERING"
"powerview-get-netcomputer-os-filter","OSCP:HIGH"
"check-netsessionenum-registry","ACTIVE_DIRECTORY"
"check-netsessionenum-registry","ENUMERATION"
"check-netsessionenum-registry","REGISTRY"
"check-netsessionenum-registry","PERMISSIONS"
"check-netsessionenum-registry","NETSESSIONENUM"
"check-netsessionenum-registry","OSCP:MEDIUM"
"check-remote-registry-service","ACTIVE_DIRECTORY"
"check-remote-registry-service","ENUMERATION"
"check-remote-registry-service","REMOTE_REGISTRY"
"check-remote-registry-service","SERVICES"
"check-remote-registry-service","OSCP:HIGH"
"enable-remote-registry","ACTIVE_DIRECTORY"
"enable-remote-registry","ENUMERATION"
"enable-remote-registry","REMOTE_REGISTRY"
"enable-remote-registry","SERVICES"
"enable-remote-registry","LATERAL_MOVEMENT"
"enable-remote-registry","OSCP:HIGH"
"query-hkey-users-remote","ACTIVE_DIRECTORY"
"query-hkey-users-remote","ENUMERATION"
"query-hkey-users-remote","REMOTE_REGISTRY"
"query-hkey-users-remote","SESSIONS"
"query-hkey-users-remote","OSCP:MEDIUM"
"john-single-crack","JOHN"
"john-single-crack","JTR"
"john-single-crack","SINGLE_MODE"
"john-single-crack","HASH_CRACKING"
"john-single-crack","OSCP:MEDIUM"
"john-wordlist-attack","JOHN"
"john-wordlist-attack","JTR"
"john-wordlist-attack","WORDLIST"
"john-wordlist-attack","DICTIONARY_ATTACK"
"john-wordlist-attack","HASH_CRACKING"
"john-wordlist-attack","OSCP:HIGH"
"john-rules-attack","JOHN"
"john-rules-attack","JTR"
"john-rules-attack","RULES"
"john-rules-attack","MUTATION"
"john-rules-attack","HASH_CRACKING"
"john-rules-attack","OSCP:HIGH"
"john-format-specify","JOHN"
"john-format-specify","JTR"
"john-format-specify","FORMAT"
"john-format-specify","HASH_TYPE"
"john-format-specify","HASH_CRACKING"
"john-format-specify","OSCP:MEDIUM"
"john-show-cracked","JOHN"
"john-show-cracked","JTR"
"john-show-cracked","RESULTS"
"john-show-cracked","OUTPUT"
"john-show-cracked","HASH_CRACKING"
"john-show-cracked","OSCP:HIGH"
"john-ssh-key-crack","JOHN"
"john-ssh-key-crack","JTR"
"john-ssh-key-crack","SSH"
"john-ssh-key-crack","PRIVATE_KEY"
"john-ssh-key-crack","PASSPHRASE"
"john-ssh-key-crack","HASH_CRACKING"
"john-ssh-key-crack","OSCP:HIGH"
"john-keepass-crack","JOHN"
"john-keepass-crack","JTR"
"john-keepass-crack","KEEPASS"
"john-keepass-crack","PASSWORD_MANAGER"
"john-keepass-crack","HASH_CRACKING"
"john-keepass-crack","OSCP:HIGH"
"john-incremental-mode","JOHN"
"john-incremental-mode","JTR"
"john-incremental-mode","INCREMENTAL"
"john-incremental-mode","BRUTE_FORCE"
"john-incremental-mode","HASH_CRACKING"
"john-incremental-mode","OSCP:LOW"
"john-status","JOHN"
"john-status","JTR"
"john-status","STATUS"
"john-status","PROGRESS"
"john-status","HASH_CRACKING"
"john-status","OSCP:MEDIUM"
"john-restore-session","JOHN"
"john-restore-session","JTR"
"john-restore-session","RESTORE"
"john-restore-session","SESSION"
"john-restore-session","HASH_CRACKING"
"john-restore-session","OSCP:MEDIUM"
"john-list-formats","JOHN"
"john-list-formats","JTR"
"john-list-formats","FORMATS"
"john-list-formats","REFERENCE"
"john-list-formats","HASH_CRACKING"
"john-list-formats","OSCP:MEDIUM"
"john-add-custom-rules","JOHN"
"john-add-custom-rules","JTR"
"john-add-custom-rules","RULES"
"john-add-custom-rules","CUSTOM"
"john-add-custom-rules","CONFIG"
"john-add-custom-rules","OSCP:HIGH"
"ad-sid-whoami-extract","ACTIVE_DIRECTORY"
"ad-sid-whoami-extract","SID_ENUMERATION"
"ad-sid-whoami-extract","OSCP:HIGH"
"ad-sid-whoami-extract","QUICK_WIN"
"ad-sid-whoami-extract","KERBEROS_PREREQUISITE"
"ad-sid-whoami-extract","WINDOWS"
"ad-sid-powerview-domain","ACTIVE_DIRECTORY"
"ad-sid-powerview-domain","SID_ENUMERATION"
"ad-sid-powerview-domain","OSCP:HIGH"
"ad-sid-powerview-domain","POWERVIEW"
"ad-sid-powerview-domain","KERBEROS_PREREQUISITE"
"ad-sid-powerview-domain","WINDOWS"
"ad-sid-powerview-domain","POWERSHELL"
"ad-sid-wmic-extract","ACTIVE_DIRECTORY"
"ad-sid-wmic-extract","SID_ENUMERATION"
"ad-sid-wmic-extract","OSCP:MEDIUM"
"ad-sid-wmic-extract","QUICK_WIN"
"ad-sid-wmic-extract","KERBEROS_PREREQUISITE"
"ad-sid-wmic-extract","WINDOWS"
"ad-sid-wmic-extract","LEGACY"
"ps-get-group-members-basic","ACTIVE_DIRECTORY"
"ps-get-group-members-basic","ENUMERATION"
"ps-get-group-members-basic","POWERSHELL"
"ps-get-group-members-basic","GROUPS"
"ps-get-group-members-basic","LDAP"
"ps-get-group-members-basic",".NET"
"ps-get-group-members-basic","OSCP:HIGH"
"ps-nested-group-check-member-type","ACTIVE_DIRECTORY"
"ps-nested-group-check-member-type","ENUMERATION"
"ps-nested-group-check-member-type","POWERSHELL"
"ps-nested-group-check-member-type","GROUPS"
"ps-nested-group-check-member-type","LDAP"
"ps-nested-group-check-member-type","OSCP:HIGH"
"ps-nested-group-recursive-function","ACTIVE_DIRECTORY"
"ps-nested-group-recursive-function","ENUMERATION"
"ps-nested-group-recursive-function","POWERSHELL"
"ps-nested-group-recursive-function","GROUPS"
"ps-nested-group-recursive-function","LDAP"
"ps-nested-group-recursive-function","FUNCTION"
"ps-nested-group-recursive-function","RECURSIVE"
"ps-nested-group-recursive-function","OSCP:HIGH"
"ps-nested-group-recursive-function","STARTER"
