"command_id","indicator_id","indicator_type"
"powerview-get-objectacl-genericall","indicator_2928","success"
"powerview-get-objectacl-genericall","indicator_2929","success"
"powerview-get-objectacl-genericall","indicator_2930","success"
"powerview-get-objectacl-genericall","indicator_2931","failure"
"powerview-get-objectacl-genericall","indicator_2932","failure"
"powerview-convert-sidtoname","indicator_2933","success"
"powerview-convert-sidtoname","indicator_2934","success"
"powerview-convert-sidtoname","indicator_2935","failure"
"powerview-convert-sidtoname","indicator_2936","failure"
"powerview-get-objectacl-writedacl","indicator_2937","success"
"powerview-get-objectacl-writedacl","indicator_2938","success"
"powerview-get-objectacl-writedacl","indicator_2939","success"
"powerview-get-objectacl-writedacl","indicator_2940","failure"
"powerview-get-objectacl-writedacl","indicator_2941","failure"
"powerview-get-objectacl-forcechangepassword","indicator_2942","success"
"powerview-get-objectacl-forcechangepassword","indicator_2943","success"
"powerview-get-objectacl-forcechangepassword","indicator_2944","success"
"powerview-get-objectacl-forcechangepassword","indicator_2945","failure"
"powerview-get-objectacl-forcechangepassword","indicator_2946","failure"
"powerview-get-objectacl-writeowner","indicator_2947","success"
"powerview-get-objectacl-writeowner","indicator_2948","success"
"powerview-get-objectacl-writeowner","indicator_2949","success"
"powerview-get-objectacl-writeowner","indicator_2950","failure"
"powerview-get-objectacl-writeowner","indicator_2951","failure"
"powerview-find-interestingdomainacl","indicator_2952","success"
"powerview-find-interestingdomainacl","indicator_2953","success"
"powerview-find-interestingdomainacl","indicator_2954","success"
"powerview-find-interestingdomainacl","indicator_2955","success"
"powerview-find-interestingdomainacl","indicator_2956","failure"
"powerview-find-interestingdomainacl","indicator_2957","failure"
"powerview-get-pathacl","indicator_2958","success"
"powerview-get-pathacl","indicator_2959","success"
"powerview-get-pathacl","indicator_2960","success"
"powerview-get-pathacl","indicator_2961","success"
"powerview-get-pathacl","indicator_2962","failure"
"powerview-get-pathacl","indicator_2963","failure"
"powerview-get-pathacl","indicator_2964","failure"
"powerview-get-objectacl-user","indicator_2965","success"
"powerview-get-objectacl-user","indicator_2966","success"
"powerview-get-objectacl-user","indicator_2967","failure"
"powerview-get-objectacl-user","indicator_2968","failure"
"powerview-get-objectacl-group","indicator_2969","success"
"powerview-get-objectacl-group","indicator_2970","success"
"powerview-get-objectacl-group","indicator_2971","failure"
"powerview-get-objectacl-group","indicator_2972","failure"
"powerview-get-netcomputer-os","indicator_2973","success"
"powerview-get-netcomputer-os","indicator_2974","success"
"powerview-get-netcomputer-os","indicator_2975","success"
"powerview-get-netcomputer-os","indicator_2976","failure"
"powerview-get-netcomputer-os","indicator_2977","failure"
"powerview-get-netcomputer-os","indicator_2978","failure"
"powerview-get-netcomputer-os","indicator_2979","failure"
"powerview-get-netcomputer-os-filter","indicator_2980","success"
"powerview-get-netcomputer-os-filter","indicator_2981","success"
"powerview-get-netcomputer-os-filter","indicator_2982","success"
"powerview-get-netcomputer-os-filter","indicator_2983","failure"
"powerview-get-netcomputer-os-filter","indicator_2984","failure"
"powerview-get-netcomputer-os-filter","indicator_2985","failure"
"check-netsessionenum-registry","indicator_2986","success"
"check-netsessionenum-registry","indicator_2987","success"
"check-netsessionenum-registry","indicator_2988","success"
"check-netsessionenum-registry","indicator_2989","success"
"check-netsessionenum-registry","indicator_2990","failure"
"check-netsessionenum-registry","indicator_2991","failure"
"check-netsessionenum-registry","indicator_2992","failure"
"check-remote-registry-service","indicator_2993","success"
"check-remote-registry-service","indicator_2994","success"
"check-remote-registry-service","indicator_2995","success"
"check-remote-registry-service","indicator_2996","failure"
"check-remote-registry-service","indicator_2997","failure"
"check-remote-registry-service","indicator_2998","failure"
"enable-remote-registry","indicator_2999","success"
"enable-remote-registry","indicator_3000","success"
"enable-remote-registry","indicator_3001","success"
"enable-remote-registry","indicator_3002","failure"
"enable-remote-registry","indicator_3003","failure"
"enable-remote-registry","indicator_3004","failure"
"query-hkey-users-remote","indicator_3005","success"
"query-hkey-users-remote","indicator_3006","success"
"query-hkey-users-remote","indicator_3007","success"
"query-hkey-users-remote","indicator_3008","failure"
"query-hkey-users-remote","indicator_3009","failure"
"query-hkey-users-remote","indicator_3010","failure"
"john-single-crack","indicator_3011","success"
"john-single-crack","indicator_3012","success"
"john-single-crack","indicator_3013","success"
"john-single-crack","indicator_3014","failure"
"john-single-crack","indicator_3015","failure"
"john-wordlist-attack","indicator_3016","success"
"john-wordlist-attack","indicator_3017","success"
"john-rules-attack","indicator_3018","success"
"john-rules-attack","indicator_3019","success"
"john-format-specify","indicator_3020","success"
"john-format-specify","indicator_3021","success"
"john-format-specify","indicator_3022","failure"
"john-format-specify","indicator_3023","failure"
"john-show-cracked","indicator_3024","success"
"john-show-cracked","indicator_3025","success"
"john-ssh-key-crack","indicator_3026","success"
"john-ssh-key-crack","indicator_3027","success"
"john-keepass-crack","indicator_3028","success"
"john-keepass-crack","indicator_3029","success"
"john-incremental-mode","indicator_3030","success"
"john-incremental-mode","indicator_3031","success"
"john-status","indicator_3032","success"
"john-status","indicator_3033","success"
"john-status","indicator_3034","success"
"john-restore-session","indicator_3035","success"
"john-restore-session","indicator_3036","success"
"john-restore-session","indicator_3037","failure"
"john-list-formats","indicator_3038","success"
"john-list-formats","indicator_3039","success"
"john-list-formats","indicator_3040","success"
"john-add-custom-rules","indicator_3041","success"
"ad-sid-whoami-extract","indicator_3042","success"
"ad-sid-whoami-extract","indicator_3043","success"
"ad-sid-whoami-extract","indicator_3044","success"
"ad-sid-whoami-extract","indicator_3045","success"
"ad-sid-whoami-extract","indicator_3046","success"
"ad-sid-whoami-extract","indicator_3047","failure"
"ad-sid-whoami-extract","indicator_3048","failure"
"ad-sid-whoami-extract","indicator_3049","failure"
"ad-sid-whoami-extract","indicator_3050","failure"
"ad-sid-powerview-domain","indicator_3051","success"
"ad-sid-powerview-domain","indicator_3052","success"
"ad-sid-powerview-domain","indicator_3053","success"
"ad-sid-powerview-domain","indicator_3054","success"
"ad-sid-powerview-domain","indicator_3055","success"
"ad-sid-powerview-domain","indicator_3056","failure"
"ad-sid-powerview-domain","indicator_3057","failure"
"ad-sid-powerview-domain","indicator_3058","failure"
"ad-sid-powerview-domain","indicator_3059","failure"
"ad-sid-wmic-extract","indicator_3060","success"
"ad-sid-wmic-extract","indicator_3061","success"
"ad-sid-wmic-extract","indicator_3062","success"
"ad-sid-wmic-extract","indicator_3063","success"
"ad-sid-wmic-extract","indicator_3064","success"
"ad-sid-wmic-extract","indicator_3065","success"
"ad-sid-wmic-extract","indicator_3066","failure"
"ad-sid-wmic-extract","indicator_3067","failure"
"ad-sid-wmic-extract","indicator_3068","failure"
"ad-sid-wmic-extract","indicator_3069","failure"
"ps-get-group-members-basic","indicator_3070","success"
"ps-get-group-members-basic","indicator_3071","success"
"ps-get-group-members-basic","indicator_3072","success"
"ps-get-group-members-basic","indicator_3073","failure"
"ps-get-group-members-basic","indicator_3074","failure"
"ps-get-group-members-basic","indicator_3075","failure"
"ps-nested-group-check-member-type","indicator_3076","success"
"ps-nested-group-check-member-type","indicator_3077","success"
"ps-nested-group-check-member-type","indicator_3078","success"
"ps-nested-group-check-member-type","indicator_3079","failure"
"ps-nested-group-check-member-type","indicator_3080","failure"
"ps-nested-group-check-member-type","indicator_3081","failure"
"ps-nested-group-recursive-function","indicator_3082","success"
"ps-nested-group-recursive-function","indicator_3083","success"
"ps-nested-group-recursive-function","indicator_3084","success"
"ps-nested-group-recursive-function","indicator_3085","success"
"ps-nested-group-recursive-function","indicator_3086","success"
"ps-nested-group-recursive-function","indicator_3087","failure"
"ps-nested-group-recursive-function","indicator_3088","failure"
"ps-nested-group-recursive-function","indicator_3089","failure"
"ps-get-last-nested-user","indicator_3090","success"
"ps-get-last-nested-user","indicator_3091","success"
"ps-get-last-nested-user","indicator_3092","success"
"ps-get-last-nested-user","indicator_3093","success"
"ps-get-last-nested-user","indicator_3094","success"
"ps-get-last-nested-user","indicator_3095","failure"
"ps-get-last-nested-user","indicator_3096","failure"
"ps-get-last-nested-user","indicator_3097","failure"
"ps-find-new-domain-admin","indicator_3098","success"
"ps-find-new-domain-admin","indicator_3099","success"
"ps-find-new-domain-admin","indicator_3100","success"
"ps-find-new-domain-admin","indicator_3101","success"
"ps-find-new-domain-admin","indicator_3102","failure"
"ps-find-new-domain-admin","indicator_3103","failure"
"ps-find-new-domain-admin","indicator_3104","failure"
"powerview-get-domaingroup-recursive","indicator_3105","success"
"powerview-get-domaingroup-recursive","indicator_3106","success"
"powerview-get-domaingroup-recursive","indicator_3107","success"
"powerview-get-domaingroup-recursive","indicator_3108","success"
"powerview-get-domaingroup-recursive","indicator_3109","failure"
"powerview-get-domaingroup-recursive","indicator_3110","failure"
"powerview-get-domaingroup-recursive","indicator_3111","failure"
"ps-powerview-get-user-details","indicator_3112","success"
"ps-powerview-get-user-details","indicator_3113","success"
"ps-powerview-get-user-details","indicator_3114","success"
"ps-powerview-get-user-details","indicator_3115","success"
"ps-powerview-get-user-details","indicator_3116","success"
"ps-powerview-get-user-details","indicator_3117","success"
"ps-powerview-get-user-details","indicator_3118","failure"
"ps-powerview-get-user-details","indicator_3119","failure"
"ps-powerview-get-user-details","indicator_3120","failure"
"ps-powerview-find-service-accounts","indicator_3121","success"
"ps-powerview-find-service-accounts","indicator_3122","success"
"ps-powerview-find-service-accounts","indicator_3123","success"
"ps-powerview-find-service-accounts","indicator_3124","failure"
"ps-powerview-find-service-accounts","indicator_3125","failure"
"ps-powerview-find-service-accounts","indicator_3126","failure"
"ps-extract-flag-from-user","indicator_3127","success"
"ps-extract-flag-from-user","indicator_3128","success"
"ps-extract-flag-from-user","indicator_3129","success"
"ps-extract-flag-from-user","indicator_3130","success"
"ps-extract-flag-from-user","indicator_3131","failure"
"ps-extract-flag-from-user","indicator_3132","failure"
"ps-extract-flag-from-user","indicator_3133","failure"
"ps-nested-group-one-liner","indicator_3134","success"
"ps-nested-group-one-liner","indicator_3135","success"
"ps-nested-group-one-liner","indicator_3136","success"
"ps-nested-group-one-liner","indicator_3137","success"
"ps-nested-group-one-liner","indicator_3138","failure"
"ps-nested-group-one-liner","indicator_3139","failure"
"ps-nested-group-one-liner","indicator_3140","failure"
"ps-compare-powerview-versions","indicator_3141","success"
"ps-compare-powerview-versions","indicator_3142","success"
"ps-compare-powerview-versions","indicator_3143","success"
"ps-compare-powerview-versions","indicator_3144","failure"
"ps-compare-powerview-versions","indicator_3145","failure"
"bloodhound-upload-data","indicator_3146","success"
"bloodhound-upload-data","indicator_3147","success"
"bloodhound-upload-data","indicator_3148","success"
"bloodhound-upload-data","indicator_3149","success"
"bloodhound-upload-data","indicator_3150","success"
"bloodhound-upload-data","indicator_3151","failure"
"bloodhound-upload-data","indicator_3152","failure"
"bloodhound-upload-data","indicator_3153","failure"
"bloodhound-upload-data","indicator_3154","failure"
"bloodhound-upload-data","indicator_3155","failure"
"bloodhound-analyze-paths","indicator_3156","success"
"bloodhound-analyze-paths","indicator_3157","success"
"bloodhound-analyze-paths","indicator_3158","success"
"bloodhound-analyze-paths","indicator_3159","success"
"bloodhound-analyze-paths","indicator_3160","success"
"bloodhound-analyze-paths","indicator_3161","failure"
"bloodhound-analyze-paths","indicator_3162","failure"
"bloodhound-analyze-paths","indicator_3163","failure"
"bloodhound-analyze-paths","indicator_3164","failure"
"bloodhound-analyze-paths","indicator_3165","failure"
"bloodhound-cypher-query","indicator_3166","success"
"bloodhound-cypher-query","indicator_3167","success"
"bloodhound-cypher-query","indicator_3168","success"
"bloodhound-cypher-query","indicator_3169","success"
"bloodhound-cypher-query","indicator_3170","success"
"bloodhound-cypher-query","indicator_3171","failure"
"bloodhound-cypher-query","indicator_3172","failure"
"bloodhound-cypher-query","indicator_3173","failure"
"bloodhound-cypher-query","indicator_3174","failure"
"bloodhound-cypher-query","indicator_3175","failure"
"wfuzz-z-file","indicator_3176","success"
"wfuzz-z-file","indicator_3177","success"
"wfuzz-z-file","indicator_3178","success"
"wfuzz-z-file","indicator_3179","success"
"wfuzz-z-file","indicator_3180","success"
"wfuzz-z-file","indicator_3181","success"
"wfuzz-z-file","indicator_3182","failure"
"wfuzz-z-file","indicator_3183","failure"
"wfuzz-z-file","indicator_3184","failure"
"wfuzz-z-file","indicator_3185","failure"
"wfuzz-post-login-brute","indicator_3186","success"
"wfuzz-post-login-brute","indicator_3187","success"
"wfuzz-post-login-brute","indicator_3188","success"
"wfuzz-post-login-brute","indicator_3189","success"
"wfuzz-post-login-brute","indicator_3190","failure"
"wfuzz-post-login-brute","indicator_3191","failure"
"wfuzz-post-login-brute","indicator_3192","failure"
"wfuzz-post-login-brute","indicator_3193","failure"
"masscan-full-tcp","indicator_3194","success"
"masscan-full-tcp","indicator_3195","success"
"masscan-full-tcp","indicator_3196","success"
"masscan-full-tcp","indicator_3197","failure"
"masscan-full-tcp","indicator_3198","failure"
"masscan-full-tcp","indicator_3199","failure"
"masscan-full-tcp","indicator_3200","failure"
"calculate-keyspace","indicator_3201","success"
"calculate-keyspace","indicator_3202","success"
"calculate-crack-time","indicator_3203","success"
"calculate-crack-time","indicator_3204","success"
"attack-mode-decision","indicator_3205","success"
"attack-mode-decision","indicator_3206","success"
"wordlist-effectiveness","indicator_3207","success"
"wordlist-effectiveness","indicator_3208","success"
"hash-rate-benchmark","indicator_3209","success"
"hash-rate-benchmark","indicator_3210","success"
"session-management","indicator_3211","success"
"session-management","indicator_3212","success"
"session-management","indicator_3213","success"
"monitor-crack-progress","indicator_3214","success"
"monitor-crack-progress","indicator_3215","success"
"monitor-crack-progress","indicator_3216","success"
"optimize-crack-performance","indicator_3217","success"
"optimize-crack-performance","indicator_3218","success"
"rule-append-digit","indicator_3219","success"
"rule-append-digit","indicator_3220","success"
"rule-prepend-year","indicator_3221","success"
"rule-prepend-year","indicator_3222","success"
"rule-capitalize-append","indicator_3223","success"
"rule-capitalize-append","indicator_3224","success"
"rule-leet-speak","indicator_3225","success"
"rule-leet-speak","indicator_3226","success"
"rule-leet-speak","indicator_3227","success"
"rule-duplicate-word","indicator_3228","success"
"rule-duplicate-word","indicator_3229","success"
"hashcat-test-rules","indicator_3230","success"
"hashcat-test-rules","indicator_3231","success"
"john-test-rules","indicator_3232","success"
"john-test-rules","indicator_3233","success"
"hashcat-best64-rules","indicator_3234","success"
"hashcat-best64-rules","indicator_3235","success"
"hashcat-best64-rules","indicator_3236","success"
"hashcat-rockyou-rules","indicator_3237","success"
"hashcat-rockyou-rules","indicator_3238","success"
"hashcat-rockyou-rules","indicator_3239","success"
"hashcat-dive-rules","indicator_3240","success"
"hashcat-dive-rules","indicator_3241","success"
"john-custom-rules-conf","indicator_3242","success"
"john-custom-rules-conf","indicator_3243","success"
"create-policy-rules","indicator_3244","success"
"create-policy-rules","indicator_3245","success"
"hashcat-benchmark","indicator_3246","success"
"hashcat-benchmark","indicator_3247","success"
"hashcat-benchmark","indicator_3248","success"
"hashcat-benchmark","indicator_3249","failure"
"hashcat-benchmark","indicator_3250","failure"
"hashcat-benchmark","indicator_3251","failure"
"hashcat-md5-crack","indicator_3252","success"
"hashcat-md5-crack","indicator_3253","success"
"hashcat-md5-crack","indicator_3254","success"
"hashcat-md5-crack","indicator_3255","failure"
"hashcat-md5-crack","indicator_3256","failure"
"hashcat-md5-crack","indicator_3257","failure"
"hashcat-sha256-crack","indicator_3258","success"
"hashcat-sha256-crack","indicator_3259","success"
"hashcat-ntlm-crack","indicator_3260","success"
"hashcat-ntlm-crack","indicator_3261","success"
"hashcat-rule-attack","indicator_3262","success"
"hashcat-rule-attack","indicator_3263","success"
"hashcat-keepass-crack","indicator_3264","success"
"hashcat-keepass-crack","indicator_3265","success"
"hashcat-ssh-key-crack","indicator_3266","success"
"hashcat-ssh-key-crack","indicator_3267","success"
"hashcat-ssh-key-crack","indicator_3268","failure"
"hashcat-ssh-key-crack","indicator_3269","failure"
"hashcat-combination-attack","indicator_3270","success"
"hashcat-combination-attack","indicator_3271","success"
"hashcat-mask-attack","indicator_3272","success"
"hashcat-mask-attack","indicator_3273","success"
"hashcat-hybrid-attack","indicator_3274","success"
"hashcat-hybrid-attack","indicator_3275","success"
"hashcat-show-cracked","indicator_3276","success"
"hashcat-show-cracked","indicator_3277","success"
"hashcat-output-format","indicator_3278","success"
"hashcat-output-format","indicator_3279","success"
"hashcat-status-timer","indicator_3280","success"
"hashcat-status-timer","indicator_3281","success"
"hashcat-status-timer","indicator_3282","success"
"hashcat-username-format","indicator_3283","success"
"hashcat-username-format","indicator_3284","success"
"hashcat-bcrypt-crack","indicator_3285","success"
"hashcat-bcrypt-crack","indicator_3286","success"
"hashcat-debug-mode","indicator_3287","success"
"hashcat-debug-mode","indicator_3288","success"
"hashcat-debug-mode","indicator_3289","success"
"hashcat-optimized-kernel","indicator_3290","success"
"hashcat-optimized-kernel","indicator_3291","success"
"hashcat-crack-asrep","indicator_3292","success"
"hashcat-crack-asrep","indicator_3293","success"
"hashcat-crack-asrep","indicator_3294","success"
"hashcat-crack-asrep","indicator_3295","failure"
"hashcat-crack-asrep","indicator_3296","failure"
"hashcat-crack-asrep","indicator_3297","failure"
"hashcat-crack-tgsrep","indicator_3298","success"
"hashcat-crack-tgsrep","indicator_3299","success"
"hashcat-crack-tgsrep","indicator_3300","success"
"hashcat-crack-tgsrep","indicator_3301","failure"
"hashcat-crack-tgsrep","indicator_3302","failure"
"hashcat-crack-tgsrep","indicator_3303","failure"
"hydra-ssh-single-user","indicator_3304","success"
"hydra-ssh-single-user","indicator_3305","success"
"hydra-ssh-single-user","indicator_3306","success"
"hydra-ssh-single-user","indicator_3307","failure"
"hydra-ssh-single-user","indicator_3308","failure"
"hydra-ssh-single-user","indicator_3309","failure"
"hydra-ssh-single-user","indicator_3310","failure"
"hydra-ssh-single-user","indicator_3311","failure"
"hydra-ssh-user-list","indicator_3312","success"
"hydra-ssh-user-list","indicator_3313","success"
"hydra-ssh-user-list","indicator_3314","failure"
"hydra-ssh-user-list","indicator_3315","failure"
"hydra-rdp-spray","indicator_3316","success"
"hydra-rdp-spray","indicator_3317","success"
"hydra-rdp-spray","indicator_3318","failure"
"hydra-rdp-spray","indicator_3319","failure"
"hydra-rdp-spray","indicator_3320","failure"
"hydra-http-post-form","indicator_3321","success"
"hydra-http-post-form","indicator_3322","success"
"hydra-http-post-form","indicator_3323","failure"
"hydra-http-post-form","indicator_3324","failure"
"hydra-http-post-form","indicator_3325","failure"
"hydra-ftp-attack","indicator_3326","success"
"hydra-ftp-attack","indicator_3327","failure"
"hydra-ftp-attack","indicator_3328","failure"
"hydra-smb-attack","indicator_3329","success"
"hydra-smb-attack","indicator_3330","failure"
"hydra-smb-attack","indicator_3331","failure"
"hydra-smb-attack","indicator_3332","failure"
"hydra-mysql-attack","indicator_3333","success"
"hydra-mysql-attack","indicator_3334","failure"
"hydra-mysql-attack","indicator_3335","failure"
"hydra-verbose","indicator_3336","success"
"hydra-verbose","indicator_3337","success"
"hydra-parallel-tasks","indicator_3338","success"
"hydra-parallel-tasks","indicator_3339","success"
"hydra-resume-session","indicator_3340","success"
"hydra-resume-session","indicator_3341","success"
"hydra-resume-session","indicator_3342","failure"
"hydra-resume-session","indicator_3343","failure"
"hydra-combo-attack","indicator_3344","success"
"python-http-server","indicator_3345","success"
"python-http-server","indicator_3346","success"
"python-http-server","indicator_3347","success"
"python-http-server","indicator_3348","failure"
"python-http-server","indicator_3349","failure"
"python-http-server","indicator_3350","failure"
"wget-download","indicator_3351","success"
"wget-download","indicator_3352","success"
"wget-download","indicator_3353","success"
"wget-download","indicator_3354","failure"
"wget-download","indicator_3355","failure"
"wget-download","indicator_3356","failure"
"curl-upload","indicator_3357","success"
"curl-upload","indicator_3358","success"
"curl-upload","indicator_3359","success"
"curl-upload","indicator_3360","failure"
"curl-upload","indicator_3361","failure"
"curl-upload","indicator_3362","failure"
"certutil-download","indicator_3363","success"
"certutil-download","indicator_3364","success"
"certutil-download","indicator_3365","success"
"certutil-download","indicator_3366","failure"
"certutil-download","indicator_3367","failure"
"certutil-download","indicator_3368","failure"
"powershell-download","indicator_3369","success"
"powershell-download","indicator_3370","success"
"powershell-download","indicator_3371","success"
"powershell-download","indicator_3372","failure"
"powershell-download","indicator_3373","failure"
"powershell-download","indicator_3374","failure"
"smb-server","indicator_3375","success"
"smb-server","indicator_3376","success"
"smb-server","indicator_3377","success"
"smb-server","indicator_3378","failure"
"smb-server","indicator_3379","failure"
"smb-server","indicator_3380","failure"
"nc-file-transfer","indicator_3381","success"
"nc-file-transfer","indicator_3382","success"
"nc-file-transfer","indicator_3383","success"
"nc-file-transfer","indicator_3384","failure"
"nc-file-transfer","indicator_3385","failure"
"nc-file-transfer","indicator_3386","failure"
"rdesktop-disk-share","indicator_3387","success"
"rdesktop-disk-share","indicator_3388","success"
"rdesktop-disk-share","indicator_3389","success"
"rdesktop-disk-share","indicator_3390","failure"
"rdesktop-disk-share","indicator_3391","failure"
"rdesktop-disk-share","indicator_3392","failure"
"rdesktop-disk-share","indicator_3393","failure"
"base64-transfer","indicator_3394","success"
"base64-transfer","indicator_3395","success"
"base64-transfer","indicator_3396","success"
"base64-transfer","indicator_3397","failure"
"base64-transfer","indicator_3398","failure"
"base64-transfer","indicator_3399","failure"
"ftp-transfer","indicator_3400","success"
"ftp-transfer","indicator_3401","success"
"ftp-transfer","indicator_3402","success"
"ftp-transfer","indicator_3403","failure"
"ftp-transfer","indicator_3404","failure"
"ftp-transfer","indicator_3405","failure"
"scp-transfer","indicator_3406","success"
"scp-transfer","indicator_3407","success"
"scp-transfer","indicator_3408","success"
"scp-transfer","indicator_3409","failure"
"scp-transfer","indicator_3410","failure"
"scp-transfer","indicator_3411","failure"
"php-download","indicator_3412","success"
"php-download","indicator_3413","success"
"php-download","indicator_3414","success"
"php-download","indicator_3415","failure"
"php-download","indicator_3416","failure"
"php-download","indicator_3417","failure"
"perl-download","indicator_3418","success"
"perl-download","indicator_3419","success"
"perl-download","indicator_3420","success"
"perl-download","indicator_3421","failure"
"perl-download","indicator_3422","failure"
"perl-download","indicator_3423","failure"
"vbscript-download","indicator_3424","success"
"vbscript-download","indicator_3425","success"
"vbscript-download","indicator_3426","success"
"vbscript-download","indicator_3427","failure"
"vbscript-download","indicator_3428","failure"
"vbscript-download","indicator_3429","failure"
"debug-exe-transfer","indicator_3430","success"
"debug-exe-transfer","indicator_3431","success"
"debug-exe-transfer","indicator_3432","success"
"debug-exe-transfer","indicator_3433","failure"
"debug-exe-transfer","indicator_3434","failure"
"debug-exe-transfer","indicator_3435","failure"
"dns-exfiltration","indicator_3436","success"
"dns-exfiltration","indicator_3437","success"
"dns-exfiltration","indicator_3438","success"
"dns-exfiltration","indicator_3439","failure"
"dns-exfiltration","indicator_3440","failure"
"dns-exfiltration","indicator_3441","failure"
"linux-cred-discover-config","indicator_3442","success"
"linux-cred-discover-config","indicator_3443","success"
"linux-cred-discover-config","indicator_3444","success"
"linux-cred-discover-config","indicator_3445","success"
"linux-cred-discover-config","indicator_3446","success"
"linux-cred-discover-config","indicator_3447","failure"
"linux-cred-discover-config","indicator_3448","failure"
"linux-cred-discover-config","indicator_3449","failure"
"linux-enum-users-shells","indicator_3450","success"
"linux-enum-users-shells","indicator_3451","success"
"linux-enum-users-shells","indicator_3452","success"
"linux-enum-users-shells","indicator_3453","failure"
"linux-enum-users-shells","indicator_3454","failure"
"linux-enum-users-shells","indicator_3455","failure"
"windows-hashcat-crack-ntlm","indicator_3456","success"
"windows-hashcat-crack-ntlm","indicator_3457","success"
"windows-hashcat-crack-ntlm","indicator_3458","success"
"windows-hashcat-crack-ntlm","indicator_3459","success"
"windows-hashcat-crack-ntlm","indicator_3460","success"
"windows-hashcat-crack-ntlm","indicator_3461","failure"
"windows-hashcat-crack-ntlm","indicator_3462","failure"
"windows-hashcat-crack-ntlm","indicator_3463","failure"
"windows-hashcat-crack-ntlm","indicator_3464","failure"
"windows-hashcat-crack-ntlm-file","indicator_3465","success"
"windows-hashcat-crack-ntlm-file","indicator_3466","success"
"windows-hashcat-crack-ntlm-file","indicator_3467","success"
"windows-hashcat-crack-ntlm-file","indicator_3468","success"
"windows-hashcat-crack-ntlm-file","indicator_3469","success"
"windows-hashcat-crack-ntlm-file","indicator_3470","failure"
"windows-hashcat-crack-ntlm-file","indicator_3471","failure"
"windows-hashcat-crack-ntlm-file","indicator_3472","failure"
"windows-hashcat-crack-ntlm-file","indicator_3473","failure"
"windows-rdp-xfreerdp","indicator_3474","success"
"windows-rdp-xfreerdp","indicator_3475","success"
"windows-rdp-xfreerdp","indicator_3476","success"
"windows-rdp-xfreerdp","indicator_3477","success"
"windows-rdp-xfreerdp","indicator_3478","success"
"windows-rdp-xfreerdp","indicator_3479","failure"
"windows-rdp-xfreerdp","indicator_3480","failure"
"windows-rdp-xfreerdp","indicator_3481","failure"
"windows-rdp-xfreerdp","indicator_3482","failure"
"windows-rdp-xfreerdp","indicator_3483","failure"
"linux-privesc-linpeas","indicator_3484","success"
"linux-privesc-linpeas","indicator_3485","success"
"linux-privesc-linpeas","indicator_3486","success"
"linux-privesc-linpeas","indicator_3487","success"
"linux-privesc-linpeas","indicator_3488","failure"
"linux-privesc-linpeas","indicator_3489","failure"
"linux-privesc-linenum","indicator_3490","success"
"linux-privesc-linenum","indicator_3491","success"
"linux-privesc-linenum","indicator_3492","success"
"linux-privesc-linenum","indicator_3493","failure"
"linux-privesc-linenum","indicator_3494","failure"
"linux-suid-find","indicator_3495","success"
"linux-suid-find","indicator_3496","success"
"linux-suid-find","indicator_3497","failure"
"linux-suid-find","indicator_3498","failure"
"linux-sudo-list","indicator_3499","success"
"linux-sudo-list","indicator_3500","success"
"linux-sudo-list","indicator_3501","success"
"linux-sudo-list","indicator_3502","failure"
"linux-sudo-list","indicator_3503","failure"
"linux-cron-enum","indicator_3504","success"
"linux-cron-enum","indicator_3505","success"
"linux-cron-enum","indicator_3506","success"
"linux-cron-enum","indicator_3507","failure"
"linux-cron-enum","indicator_3508","failure"
"linux-writable-etc-passwd","indicator_3509","success"
"linux-writable-etc-passwd","indicator_3510","success"
"linux-writable-etc-passwd","indicator_3511","failure"
"linux-writable-etc-passwd","indicator_3512","failure"
"linux-capabilities","indicator_3513","success"
"linux-capabilities","indicator_3514","success"
"linux-capabilities","indicator_3515","failure"
"linux-capabilities","indicator_3516","failure"
"linux-kernel-exploit","indicator_3517","success"
"linux-kernel-exploit","indicator_3518","success"
"linux-kernel-exploit","indicator_3519","failure"
"linux-writable-services","indicator_3520","success"
"linux-writable-services","indicator_3521","success"
"linux-writable-services","indicator_3522","failure"
"linux-writable-services","indicator_3523","failure"
"linux-nfs-no-root-squash","indicator_3524","success"
"linux-nfs-no-root-squash","indicator_3525","success"
"linux-nfs-no-root-squash","indicator_3526","failure"
"linux-nfs-no-root-squash","indicator_3527","failure"
"linux-docker-escape","indicator_3528","success"
"linux-docker-escape","indicator_3529","success"
"linux-docker-escape","indicator_3530","failure"
"linux-docker-escape","indicator_3531","failure"
"linux-ld-preload","indicator_3532","success"
"linux-ld-preload","indicator_3533","success"
"linux-ld-preload","indicator_3534","failure"
"linux-ld-preload","indicator_3535","failure"
"linux-path-hijack","indicator_3536","success"
"linux-path-hijack","indicator_3537","success"
"linux-path-hijack","indicator_3538","failure"
"linux-path-hijack","indicator_3539","failure"
"linux-ssh-keys","indicator_3540","success"
"linux-ssh-keys","indicator_3541","success"
"linux-ssh-keys","indicator_3542","failure"
"linux-ssh-keys","indicator_3543","failure"
"linux-mysql-udf","indicator_3544","success"
"linux-mysql-udf","indicator_3545","success"
"linux-mysql-udf","indicator_3546","failure"
"linux-mysql-udf","indicator_3547","failure"
"linux-sudo-check","indicator_3548","success"
"linux-sudo-check","indicator_3549","success"
"linux-sudo-check","indicator_3550","success"
